pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Aldosterone synthesis and secretion,KEGG,2,96,1.25,1.82,-0.06,0.5227924999433325,"KCNJ5, PRKCA",0.6078488466004118
Parkinson disease,KEGG,4,221,1.09,2.59,-0.06,0.5229558092572034,"PSMC2, PSMC5, SEM1, TUBAL3",0.6078488466004118
RAC1 GTPase Cycle R-HSA-9013149,Reactome,3,161,1.12,2.86,-0.06,0.5258451663136687,"CYFIP1, PLEKHG6, TIAM1",0.6078488466004118
Gastric cancer,KEGG,2,128,0.94,1.6,-0.07,0.5280379423187265,"APC2, TGFB3",0.6078488466004118
MHC Class II Antigen Presentation R-HSA-2132295,Reactome,2,98,1.23,2.01,-0.07,0.5288865821491177,"CTSA, DNM3",0.6078488466004118
Keratinization R-HSA-6805567,Reactome,2,107,1.12,8.25,-0.07,0.52939186768577,"DSG3, PKP1",0.6078488466004118
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,Reactome,4,228,1.06,4.16,-0.07,0.529705686361113,"HNRNPF, HNRNPR, MAGOH, PRPF6",0.6078488466004118
Allograft Rejection,Hallmark,3,194,0.93,2.92,-0.07,0.5297524098787865,"EIF3J, INHBA, NLRP3",0.6078488466004118
heme Metabolism,Hallmark,3,192,0.94,1.89,-0.08,0.5316788360924213,"CDR2, SLC6A8, TMEM9B",0.6078488466004118
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,Reactome,2,98,1.23,1.47,-0.08,0.5337528012873676,"PPP2CA, TLR8",0.6078488466004118
Alzheimer disease,KEGG,5,319,0.94,2.52,-0.08,0.5338052897149632,"APC2, PSMC2, PSMC5, SEM1, TUBAL3",0.6078488466004118
Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,Reactome,2,105,1.15,4.35,-0.09,0.5359792818437136,"MAGOH, PPP2CA",0.6078488466004118
SLC Transporter Disorders R-HSA-5619102,Reactome,2,98,1.23,1.17,-0.09,0.5377946193817932,"NLRP3, SLC17A8",0.6078488466004118
SARS-CoV-2 Infection R-HSA-9694516,Reactome,4,231,1.04,3.46,-0.1,0.5378624484967102,"CHMP4C, NLRP3, TJP1, TLR8",0.6078488466004118
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,Reactome,3,165,1.09,2.33,-0.1,0.5389315634202199,"GOLGA8B, KIF21B, SEC22B",0.6078488466004118
Gene Silencing By RNA R-HSA-211000,Reactome,2,103,1.17,2.66,-0.1,0.5401810273251885,"H2AX, TDRD1",0.6078488466004118
Translation R-HSA-72766,Reactome,4,269,0.89,5.0,-0.1,0.5405199896282245,"EIF3J, EIF4A2, EIF4B, MRPL57",0.6078488466004118
Huntington disease,KEGG,4,266,0.9,3.94,-0.1,0.5410472715889473,"PSMC2, PSMC5, SEM1, TUBAL3",0.6078488466004118
Vascular smooth muscle contraction,KEGG,2,131,0.92,1.4,-0.1,0.5411529553872934,"PPP1R12B, PRKCA",0.6078488466004118
SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,Reactome,2,102,1.18,2.15,-0.1,0.5413339999838568,"NLRP3, TLR8",0.6078488466004118
CDC42 GTPase Cycle R-HSA-9013148,Reactome,2,135,0.89,2.54,-0.1,0.5413741936096133,"GOLGA8R, TIAM1",0.6078488466004118
Wnt signaling pathway,KEGG,2,140,0.86,4.16,-0.11,0.5424886620871096,"APC2, PRKCA",0.6078488466004118
"Parathyroid hormone synthesis, secretion and action",KEGG,2,103,1.17,2.26,-0.11,0.5435398386317186,"MMP16, PRKCA",0.6078488466004118
Sensory Perception R-HSA-9709957,Reactome,8,546,0.88,11.02,-0.11,0.5441044235688928,"CIB2, PCDH15, PJVK, PRKCA, RDX, SLC17A8, SLC26A5, TMC1",0.6078488466004118
Rap1 signaling pathway,KEGG,3,202,0.89,3.13,-0.11,0.54471788351001,"PRKCA, RAPGEF2, TIAM1",0.6078488466004118
Kaposi sarcoma-associated herpesvirus infection,KEGG,3,166,1.09,2.0,-0.11,0.5447388570626641,"GNB2, GNG12, GNG5",0.6078488466004118
Chromosome Maintenance R-HSA-73886,Reactome,2,110,1.09,3.82,-0.13,0.550128167979112,"H2AX, H3-4",0.609876257925547
Metabolism Of Proteins R-HSA-392499,Reactome,27,1745,0.93,10.0,-0.13,0.5505043325624052,"ADAMTS6, ASB12, ASB7, CCT5, CNTN3, CTSA, DCAF6, EIF3J, EIF4A2, EIF4B, FBXO21, GNB2, GNG12, GNG5, GOLGA2, H2AX, INHBA, MDM4, MRPL57, NLRP3, OTUD5, PSMC2, PSMC5, SEC22B, SEM1, TUBAL3, UCHL3",0.609876257925547
Pperoxisome,Hallmark,2,101,1.19,1.19,-0.13,0.5511110238507961,"ABCB4, CRAT",0.609876257925547
Mitotic Prometaphase R-HSA-68877,Reactome,3,171,1.06,2.35,-0.13,0.5535282320825861,"NCAPD2, PPP2CA, PRKCA",0.609876257925547
RHOA GTPase Cycle R-HSA-8980692,Reactome,2,138,0.87,2.11,-0.14,0.5539133743735232,"PLEKHG6, TIAM1",0.609876257925547
Phagosome,KEGG,2,135,0.89,1.4,-0.14,0.5556773332024743,"SEC22B, TUBAL3",0.609876257925547
Unfolded Protein Response,Hallmark,2,103,1.17,1.32,-0.14,0.5568244055830496,"EIF4A2, H2AX",0.609876257925547
Viral carcinogenesis,KEGG,3,178,1.01,3.53,-0.14,0.5573995199535053,"GTF2H4, SCIN, UBE3A",0.609876257925547
RHO GTPases Activate Formins R-HSA-5663220,Reactome,2,109,1.1,2.64,-0.14,0.5574508882020877,"PPP2CA, RHOB",0.609876257925547
Leukocyte transendothelial migration,KEGG,2,107,1.12,2.13,-0.15,0.5576646292871121,"CLDN9, PRKCA",0.609876257925547
HCMV Infection R-HSA-9609646,Reactome,2,108,1.11,2.16,-0.15,0.5603983243718399,"CHMP4C, EED",0.6116474753084297
Phospholipase D signaling pathway,KEGG,2,145,0.83,2.83,-0.16,0.5633220380275202,"DNM3, PRKCA",0.612329054261103
Transcriptional misregulation in cancer,KEGG,3,174,1.04,2.13,-0.16,0.563763662740396,"H3-4, NSD2, PBX1",0.612329054261103
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,Reactome,2,135,0.89,1.0,-0.17,0.5657167386430553,"DNM3, PPP2CA",0.612329054261103
Golgi-to-ER Retrograde Transport R-HSA-8856688,Reactome,2,108,1.11,1.79,-0.17,0.566228224021625,"KIF21B, SEC22B",0.612329054261103
Epstein-Barr virus infection,KEGG,3,175,1.03,2.11,-0.17,0.5665995620485252,"PSMC2, PSMC5, SEM1",0.612329054261103
Apoptosis,Hallmark,2,155,0.78,4.34,-0.17,0.5694538112931335,"RHOB, TIMP3",0.6142046019644997
Cell cycle,KEGG,2,112,1.07,2.15,-0.18,0.5726875701610877,"TFDP1, TGFB3",0.616372115282749
Hepatitis B,KEGG,2,142,0.85,1.63,-0.19,0.573887264475209,"PRKCA, TGFB3",0.616372115282749
Estrogen-dependent Gene Expression R-HSA-9018519,Reactome,2,114,1.06,2.38,-0.19,0.5748315537791758,"H2AX, MOV10",0.616372115282749
Calcium signaling pathway,KEGG,3,226,0.8,3.72,-0.21,0.5815597462624488,"MCOLN3, PRKCA, TACR2",0.6223709565264802
Coronavirus disease,KEGG,3,208,0.87,1.37,-0.21,0.5848120774123386,"NLRP3, PRKCA, TLR8",0.6240686185873273
Transport To Golgi And Subsequent Modification R-HSA-948021,Reactome,2,154,0.78,2.71,-0.22,0.5854195602412998,"GOLGA2, SEC22B",0.6240686185873273
Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,Reactome,2,116,1.04,2.03,-0.22,0.586875572891115,"FLAD1, SLC5A8",0.6244083130178725
Diseases Of Metabolism R-HSA-5668914,Reactome,3,227,0.79,3.02,-0.23,0.5921013785101223,"ADAMTS6, CTSA, SPAM1",0.628749819733186
AMPK signaling pathway,KEGG,2,120,1.0,2.22,-0.24,0.5941385001521732,"PPP2CA, PPP2R2D",0.6296950513195813
PPARA Activates Gene Expression R-HSA-1989781,Reactome,2,115,1.05,1.55,-0.24,0.5958188923926437,"ABCB4, MED29",0.6302592907968428
Cilium Assembly R-HSA-5617833,Reactome,2,172,0.7,3.66,-0.27,0.6062182742449235,"CCT5, PRKCA",0.6400266010778134
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,Reactome,2,117,1.03,1.37,-0.28,0.6088735572239489,"ABCB4, MED29",0.640339978055162
Interferon Signaling R-HSA-913531,Reactome,2,165,0.73,2.67,-0.28,0.6097588786766901,"EIF4A2, TRIM29",0.640339978055162
Axon guidance,KEGG,2,178,0.68,4.1,-0.28,0.6100142231745896,"PRKCA, TRPC4",0.640339978055162
Shigellosis,KEGG,3,233,0.77,2.39,-0.29,0.6147937180382593,"H3-4, NAIP, NLRP3",0.6441254793950465
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,Reactome,2,118,1.02,1.16,-0.31,0.6216164863050662,"KIF21B, PRKCA",0.6497340107491758
Organelle Biogenesis And Maintenance R-HSA-1852241,Reactome,3,258,0.7,4.12,-0.31,0.6225138245064963,"CCT5, PRKCA, SIRT3",0.6497340107491758
Signaling By Interleukins R-HSA-449147,Reactome,6,433,0.83,2.1,-0.32,0.6237865125788831,"HNRNPF, PPP2CA, PRKCA, PSMC2, PSMC5, SEM1",0.6498269362539029
Diabetic cardiomyopathy,KEGG,2,177,0.68,2.64,-0.34,0.6342781609705376,"PRKCA, TGFB3",0.6595051332818658
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,9,650,0.83,2.63,-0.35,0.6366499645930892,"EIF4A2, HNRNPF, PPP2CA, PRKCA, PSMC2, PSMC5, SEM1, TNFRSF6B, TRIM29",0.6607199065436786
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Reactome,3,308,0.59,6.67,-0.37,0.6442337007477472,"ECE1, NLRP3, TACR2",0.6673288711519118
Inflammatory Response,Hallmark,2,198,0.61,3.68,-0.38,0.6469159783737064,"INHBA, NLRP3",0.6679641275862447
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,3,269,0.67,3.51,-0.38,0.6472803567866706,"CTSA, GOLGA2, SEC22B",0.6679641275862447
Estrogen Response Late,Hallmark,2,190,0.63,2.98,-0.38,0.6493382163021507,"TIAM1, TRIM29",0.668830545496962
Estrogen Response Early,Hallmark,2,189,0.64,2.76,-0.39,0.6531965417153247,"SEC14L2, TIAM1",0.6715447591792384
Pathways in cancer,KEGG,6,478,0.75,3.13,-0.4,0.6554966257400076,"APC2, GNB2, GNG12, GNG5, PRKCA, TGFB3",0.6726498084696526
Cytokine-cytokine receptor interaction,KEGG,3,267,0.68,2.85,-0.41,0.6596947523774781,"INHBA, TGFB3, TNFRSF6B",0.6746184333404333
Post-translational Protein Modification R-HSA-597592,Reactome,16,1261,0.76,7.69,-0.41,0.6598726752346314,"ADAMTS6, ASB12, ASB7, CNTN3, CTSA, DCAF6, FBXO21, GOLGA2, MDM4, NLRP3, OTUD5, PSMC2, PSMC5, SEC22B, SEM1, UCHL3",0.6746184333404333
KRAS Signaling Dn,Hallmark,2,184,0.65,2.12,-0.42,0.6636430638660551,"ASB7, PKP1",0.6772119740937997
Metabolism Of Vitamins And Cofactors R-HSA-196854,Reactome,2,174,0.69,1.56,-0.43,0.6652714704340615,"FLAD1, SLC5A8",0.6776141693289421
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome,4,403,0.6,5.95,-0.44,0.6689747003615045,"PPP2CA, PSMC2, PSMC5, SEM1",0.6801242787008629
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,4,354,0.68,3.22,-0.44,0.6709198601091262,"PSMC2, PSMC5, SEM1, SLC6A8",0.6808410410349542
Human T-cell leukemia virus 1 infection,KEGG,2,199,0.6,2.52,-0.46,0.6771945743807466,"RANBP3, TGFB3",0.6859406297694278
Glycolysis,Hallmark,2,194,0.62,2.03,-0.49,0.6866052704715299,"CLDN9, NDST3",0.6941920690402761
Chemical carcinogenesis,KEGG,2,236,0.51,4.0,-0.49,0.6892118920551179,"PAQR8, PRKCA",0.6955465601806246
Endocytosis,KEGG,2,211,0.57,2.49,-0.52,0.6980461353206188,"CHMP4C, DNM3",0.703169409708293
Lipid and atherosclerosis,KEGG,2,189,0.64,1.41,-0.55,0.709381846300781,"NLRP3, PRKCA",0.7132795487529832
Neuroactive ligand-receptor interaction,KEGG,2,334,0.36,6.7,-0.59,0.7238300966994012,"GRIK1, TACR2",0.7253762680293079
Metabolism R-HSA-1430728,Reactome,24,1967,0.73,7.66,-0.59,0.7240549997815313,"ABCB4, AMPD3, CA7, CRAT, CTSA, FLAD1, GNB2, GNG12, GNG5, GPAT2, MED29, NDST3, NDST4, PPP2CA, PRKCA, PSMC2, PSMC5, SEM1, SLC5A8, SLC6A8, SMPD1, SPAM1, STXBP1, UGT8",0.7253762680293079
Metabolism Of Lipids R-HSA-556833,Reactome,8,713,0.67,3.39,-0.63,0.7350013657823844,"ABCB4, CRAT, CTSA, GPAT2, MED29, PRKCA, SMPD1, UGT8",0.7350013657823844
