pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
mTORC1-mediated Signaling R-HSA-166208,Reactome,4,23,10.46,1.0,5.09,1.81551705276821e-07,"EIF4EBP1, LAMTOR1, LAMTOR4, MLST8",6.443989377216134e-05
Protein export,KEGG,4,23,10.46,1.02,5.04,2.3604356693099393e-07,"HSPA5, SPCS2, SRP19, SRP54",6.443989377216134e-05
MTOR Signaling R-HSA-165159,Reactome,6,40,9.02,2.03,4.2,1.349468891434663e-05,"EIF4EBP1, LAMTOR1, LAMTOR4, MLST8, PRKAB1, PRKAG1",0.002088294454904637
Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,Reactome,8,57,8.44,2.66,4.17,1.5298860475491846e-05,"DERL1, DERL2, ERLIN2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.002088294454904637
ABC Transporter Disorders R-HSA-5619084,Reactome,8,74,6.5,2.66,3.5,0.0002299928709593967,"DERL1, DERL2, ERLIN2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.02308595204664204
ABC-family Proteins Mediated Transport R-HSA-382556,Reactome,9,99,5.47,2.42,3.48,0.0002536917807323301,"DERL1, DERL2, EIF2S1, ERLIN2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.02308595204664204
Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,Reactome,5,29,10.37,3.17,3.28,0.0005181198880715182,"LAMTOR1, LAMTOR4, MLST8, PRKAB1, PRKAG1",0.03453494314759938
Amino Acids Regulate mTORC1 R-HSA-9639288,Reactome,6,52,6.94,2.45,3.21,0.0006529604470178441,"ATP6V0E2, ATP6V1D, ATP6V1G1, LAMTOR1, LAMTOR4, MLST8",0.03453494314759938
Hh Mutants Are Degraded By ERAD R-HSA-5362768,Reactome,6,52,6.94,2.46,3.21,0.0006640390134990392,"DERL2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.03453494314759938
TP53 Regulates Metabolic Genes R-HSA-5628897,Reactome,7,73,5.77,2.3,3.2,0.0006937092896035036,"COX20, GPX2, LAMTOR1, LAMTOR4, MLST8, PRKAB1, PRKAG1",0.03453494314759938
Coenzyme A Biosynthesis R-HSA-196783,Reactome,2,8,15.04,1.43,3.16,0.000785121662698481,"PANK1, PANK2",0.03453494314759938
Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,Reactome,6,60,6.01,2.09,3.15,0.0008235618714594453,"EGLN3, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.03453494314759938
Parkinson disease,KEGG,15,221,4.08,3.35,3.13,0.0008649165454076054,"ATP5PF, CAMK2A, EIF2S1, GNAI1, HSPA5, NDUFA6, NDUFS6, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, SNCA, TXN, UQCRH",0.03453494314759938
Gap Junction Trafficking R-HSA-190828,Reactome,3,25,7.22,1.11,3.1,0.0009729730801675908,"CLTA, GJB2, GJD2",0.03453494314759938
Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,Reactome,6,55,6.56,2.46,3.09,0.001008236794480919,"DERL2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.03453494314759938
PCP/CE Pathway R-HSA-4086400,Reactome,7,80,5.26,2.16,3.09,0.0010120129860102384,"CLTA, PFN1, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.03453494314759938
Lipophagy R-HSA-9613354,Reactome,2,9,13.36,1.37,3.01,0.0013203387296907673,"PRKAB1, PRKAG1",0.04143649399967194
Cellular Response To Starvation R-HSA-9711097,Reactome,13,145,5.39,4.83,3.0,0.0013660382637254486,"ATP6V0E2, ATP6V1D, ATP6V1G1, CEBPG, EIF2S1, FAU, LAMTOR1, LAMTOR4, MLST8, RPL13A, RPL15, RPS10, RSL24D1",0.04143649399967194
Hedgehog Ligand Biogenesis R-HSA-5358346,Reactome,6,61,5.92,2.46,2.87,0.002060235519699837,"DERL2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.059204662829269006
Gap Junction Trafficking And Regulation R-HSA-157858,Reactome,3,27,6.68,1.2,2.82,0.0023802292427733316,"CLTA, GJB2, GJD2",0.06007553596464744
Activation Of AMPK Downstream Of NMDARs R-HSA-9619483,Reactome,2,10,12.03,1.37,2.82,0.0024206259912495304,"PRKAB1, PRKAG1",0.06007553596464744
Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209,Reactome,2,10,12.03,1.37,2.82,0.0024206259912495304,"PRKAB1, PRKAG1",0.06007553596464744
Cellular Response To Hypoxia R-HSA-1234174,Reactome,6,68,5.31,2.27,2.75,0.0029480762259399803,"EGLN3, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.0674016259530356
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,Reactome,6,57,6.33,2.95,2.75,0.002962708833100466,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.0674016259530356
Proteasome,KEGG,5,46,6.54,2.49,2.73,0.0031505107555971105,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06762487655015274
Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733,Reactome,5,47,6.4,2.43,2.72,0.00322023221667394,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06762487655015274
Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562,Reactome,5,48,6.26,2.43,2.68,0.003637620786256957,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06765999158190784
Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,Reactome,5,48,6.26,2.43,2.68,0.003637620786256957,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06765999158190784
Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,Reactome,5,49,6.14,2.43,2.64,0.00408934015055487,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06765999158190784
Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,Reactome,5,49,6.14,2.43,2.64,0.00408934015055487,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06765999158190784
GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,Reactome,5,49,6.14,2.43,2.64,0.00408934015055487,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06765999158190784
Vpu Mediated Degradation Of CD4 R-HSA-180534,Reactome,5,49,6.14,2.43,2.64,0.00408934015055487,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06765999158190784
Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,Reactome,5,49,6.14,2.43,2.64,0.00408934015055487,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06765999158190784
Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,Reactome,5,50,6.01,2.43,2.61,0.004576342215367835,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06940785693307884
Vif-mediated Degradation Of APOBEC3G R-HSA-180585,Reactome,5,50,6.01,2.43,2.61,0.004576342215367835,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06940785693307884
Regulation Of Apoptosis R-HSA-169911,Reactome,5,50,6.01,2.43,2.61,0.004576342215367835,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06940785693307884
p53-Dependent G1 DNA Damage Response R-HSA-69563,Reactome,6,62,5.82,2.95,2.59,0.004787268664228416,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06992333433168539
Macroautophagy R-HSA-1632852,Reactome,7,101,4.17,2.2,2.54,0.005566891258429741,"ATG3, CHMP2A, LAMTOR1, LAMTOR4, MLST8, PRKAB1, PRKAG1",0.06992333433168539
AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,Reactome,5,52,5.78,2.43,2.53,0.005659596786050548,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06992333433168539
Degradation Of AXIN R-HSA-4641257,Reactome,5,52,5.78,2.43,2.53,0.005659596786050548,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06992333433168539
FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050,Reactome,5,52,5.78,2.43,2.53,0.005659596786050548,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06992333433168539
SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,Reactome,5,52,5.78,2.43,2.53,0.005659596786050548,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06992333433168539
Regulation Of RUNX3 Expression And Activity R-HSA-8941858,Reactome,5,52,5.78,2.43,2.53,0.005659596786050548,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06992333433168539
G1/S DNA Damage Checkpoints R-HSA-69615,Reactome,6,64,5.64,2.95,2.53,0.0056833523525236275,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.06992333433168539
Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,Reactome,2,15,8.02,1.0,2.53,0.005762912170193851,"PANK1, PANK2",0.06992333433168539
PTEN Regulation R-HSA-6807070,Reactome,9,132,4.1,3.05,2.47,0.006821586703793459,"HDAC3, LAMTOR1, LAMTOR4, MLST8, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08008056728316809
Stabilization Of P53 R-HSA-69541,Reactome,5,54,5.57,2.43,2.46,0.006893382165400916,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08008056728316809
Orc1 Removal From Chromatin R-HSA-68949,Reactome,6,67,5.39,2.95,2.45,0.007216044290949867,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.0806598985124484
Degradation Of DVL R-HSA-4641258,Reactome,5,53,5.67,2.54,2.45,0.007238708840860753,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.0806598985124484
Metabolism Of Polyamines R-HSA-351202,Reactome,5,56,5.37,2.43,2.4,0.008282427259520731,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08532462799430791
GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,Reactome,5,56,5.37,2.43,2.4,0.008282427259520731,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08532462799430791
Degradation Of GLI2 By Proteasome R-HSA-5610783,Reactome,5,56,5.37,2.43,2.4,0.008282427259520731,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08532462799430791
NIK To Noncanonical NF-kB Signaling R-HSA-5676590,Reactome,5,56,5.37,2.43,2.4,0.008282427259520731,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08532462799430791
Degradation Of GLI1 By Proteasome R-HSA-5610780,Reactome,5,56,5.37,2.48,2.37,0.008866695945450346,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08690243117627718
CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,Reactome,6,70,5.15,2.95,2.37,0.00898232016071529,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08690243117627718
Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,Reactome,5,57,5.28,2.43,2.36,0.009036315185524765,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.08690243117627718
Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895,Reactome,2,15,8.02,1.14,2.36,0.00907223182609487,"CEBPG, EIF2S1",0.08690243117627718
Asymmetric Localization Of PCP Proteins R-HSA-4608870,Reactome,5,58,5.18,2.43,2.33,0.009830243237363133,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.09253987599310812
Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,Reactome,5,59,5.1,2.43,2.3,0.010664471603042285,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.09869155076713708
"Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511",Reactome,2,13,9.25,1.48,2.29,0.011019142103575325,"PAX6, SPCS2",0.09915992934872658
Beta-catenin Independent WNT Signaling R-HSA-3858494,Reactome,8,133,3.62,2.48,2.29,0.011078307125040883,"CAMK2A, CLTA, PFN1, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.09915992934872658
Autophagy R-HSA-9612973,Reactome,7,110,3.83,2.37,2.27,0.0115888762595392,"ATG3, CHMP2A, LAMTOR1, LAMTOR4, MLST8, PRKAB1, PRKAG1",0.10205687802755489
Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,Reactome,5,61,4.93,2.43,2.24,0.012454540011413528,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.10793934676558392
Transcriptional Regulation By MECP2 R-HSA-8986944,Reactome,4,60,4.01,1.28,2.24,0.012660442148401271,"CAMK2A, HDAC3, MEF2C, PVALB",0.10800939707854834
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,Reactome,11,159,4.16,4.83,2.23,0.012939855703407544,"FAU, LHX2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, RPL13A, RPL15, RPS10, RSL24D1",0.10869478790862337
Pantothenate and CoA biosynthesis,KEGG,2,18,6.68,1.0,2.21,0.013398877940772212,"PANK1, PANK2",0.10995715357131454
Huntington disease,KEGG,14,266,3.17,3.94,2.21,0.013492910786223578,"ATP5PF, BDNF, CLTA, GPX2, KCNJ10, NDUFA6, NDUFS6, POLR2C, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, UQCRH",0.10995715357131454
Regulation Of RAS By GAPs R-HSA-5658442,Reactome,5,63,4.77,2.43,2.19,0.014407321777564897,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.11349832844661518
Regulation Of PTEN Stability And Activity R-HSA-8948751,Reactome,5,63,4.77,2.43,2.19,0.014407321777564897,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.11349832844661518
Insulin Receptor Recycling R-HSA-77387,Reactome,3,26,6.94,2.12,2.18,0.01455106774956605,"ATP6V0E2, ATP6V1D, ATP6V1G1",0.11349832844661518
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,Reactome,6,78,4.63,2.95,2.17,0.014870532950382277,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.11435649282970031
Activation Of NF-kappaB In B Cells R-HSA-1169091,Reactome,5,64,4.7,2.43,2.16,0.015444724693563379,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.11712249559285562
Cyclin E Associated Events During G1/S Transition R-HSA-69202,Reactome,6,79,4.57,2.95,2.15,0.015728266417325835,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.11763881457342336
APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,Reactome,5,65,4.63,2.43,2.13,0.016522691868678396,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.12191067243646493
Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,Reactome,6,81,4.45,2.95,2.11,0.01752462966376079,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.1266537250831871
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",Reactome,4,55,4.37,1.68,2.11,0.017629456238685382,"EIF2S1, EIF4EBP1, FAU, RPS10",0.1266537250831871
Prion disease,KEGG,12,244,2.96,3.27,2.08,0.01893858269440478,"ATP5PF, CCL5, EIF2S1, HSPA5, NDUFA6, NDUFS6, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, UQCRH",0.13429176819668842
Signaling By ROBO Receptors R-HSA-376176,Reactome,12,197,3.66,5.0,2.06,0.01953187089133634,"FAU, LHX2, PFN1, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, RPL13A, RPL15, RPS10, RSL24D1",0.13672309623935439
Amyotrophic lateral sclerosis,KEGG,14,318,2.65,3.17,2.04,0.020513205196307685,"ATP5PF, DERL1, EIF2S1, GPX2, HSPA5, NDUFA6, NDUFS6, PFN1, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, UQCRH",0.1393472471620003
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,Reactome,6,92,3.92,2.54,2.04,0.020883409758815443,"LMO2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.1393472471620003
Mitochondrial Biogenesis R-HSA-1592230,Reactome,5,86,3.5,1.63,2.03,0.02100174800701121,"ATP5PF, HDAC3, MEF2C, PRKAB1, PRKAG1",0.1393472471620003
PERK Regulates Gene Expression R-HSA-381042,Reactome,3,32,5.64,1.79,2.03,0.021021115443047363,"CEBPG, EIF2S1, HSPA5",0.1393472471620003
SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,Reactome,8,103,4.67,4.87,2.03,0.02128034511134889,"FAU, RPL13A, RPL15, RPS10, RSL24D1, SPCS2, SRP19, SRP54",0.1393472471620003
APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,Reactome,6,85,4.25,2.95,2.02,0.021438038024923122,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.1393472471620003
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,Reactome,5,71,4.24,2.43,1.98,0.023831165119320485,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.15119362717857174
Transferrin Endocytosis And Recycling R-HSA-917977,Reactome,3,31,5.82,1.99,1.98,0.02402649495347043,"ATP6V0E2, ATP6V1D, ATP6V1G1",0.15119362717857174
Pathways of neurodegeneration,KEGG,16,402,2.39,3.11,1.98,0.024091292242739454,"ATP5PF, BDNF, CAMK2A, DERL1, EIF2S1, GPX2, HSPA5, NDUFA6, NDUFS6, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, SNCA, UQCRH",0.15119362717857174
Switching Of Origins To A Post-Replicative State R-HSA-69052,Reactome,6,88,4.1,2.95,1.97,0.024648998282988156,"CDK2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.15150164798103893
ERK/MAPK Targets R-HSA-198753,Reactome,2,21,5.73,1.0,1.97,0.02469532357200085,"DUSP6, MEF2C",0.15150164798103893
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,Reactome,5,70,4.3,2.55,1.96,0.02509315467930551,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.15223180505445344
APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,Reactome,5,71,4.24,2.5,1.95,0.0255022733025772,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.1530136398154632
Cap-dependent Translation Initiation R-HSA-72737,Reactome,7,111,3.79,3.18,1.94,0.025930818258923287,"EIF2S1, EIF4EBP1, FAU, RPL13A, RPL15, RPS10, RSL24D1",0.1538937692323056
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,Reactome,5,73,4.12,2.49,1.91,0.027914449067025476,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.16388483000640763
ROS And RNS Production In Phagocytes R-HSA-1222556,Reactome,3,36,5.01,1.7,1.9,0.028397898505764636,"ATP6V0E2, ATP6V1D, ATP6V1G1",0.16425050159557933
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,Reactome,4,80,3.01,1.0,1.9,0.028578383977252812,"FABP4, HDAC3, MED20, MED27",0.16425050159557933
Nuclear Events Mediated By NFE2L2 R-HSA-9759194,Reactome,5,75,4.01,2.43,1.89,0.02948092008275849,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.16767273297068888
Oxidative phosphorylation,KEGG,7,112,3.76,3.33,1.88,0.029811308728442176,"ATP5PF, ATP6V0E2, ATP6V1D, ATP6V1G1, NDUFA6, NDUFS6, UQCRH",0.16780386150236523
Unfolded Protein Response,Hallmark,5,103,2.92,1.32,1.87,0.030520855284315543,"CEBPG, CNOT2, EIF2S1, EIF4EBP1, HSPA5",0.17004476515547232
FCERI Mediated NF-kB Activation R-HSA-2871837,Reactome,5,76,3.96,2.43,1.87,0.030986755151955436,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.17089664962593604
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,Reactome,5,77,3.91,2.43,1.84,0.03252896782072054,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.17760816430113416
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,Reactome,5,74,4.06,2.64,1.84,0.03322592308292514,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.17842328546600725
Regulation Of RUNX2 Expression And Activity R-HSA-8939902,Reactome,5,69,4.36,2.98,1.83,0.03333182255958377,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.17842328546600725
Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,Reactome,7,93,4.53,4.88,1.82,0.03405982406800594,"CEBPG, EIF2S1, FAU, RPL13A, RPL15, RPS10, RSL24D1",0.17846506797326914
Signaling By NOTCH4 R-HSA-9013694,Reactome,5,78,3.86,2.43,1.82,0.034107032195038994,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.17846506797326914
"Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085",Reactome,2,19,6.33,1.36,1.82,0.03432020537947483,"IGF1, SPCS2",0.17846506797326914
RNA Polymerase III Transcription Termination R-HSA-73980,Reactome,2,21,5.73,1.19,1.8,0.035616082821369445,"NFIA, NFIB",0.1822742174766929
ER-Phagosome Pathway R-HSA-1236974,Reactome,5,79,3.81,2.43,1.8,0.0357204052564215,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.1822742174766929
Collecting duct acid secretion,KEGG,3,27,6.68,2.97,1.79,0.036444726770492666,"ATP6V0E2, ATP6V1D, ATP6V1G1",0.18328055400877724
Gap Junction Assembly R-HSA-190861,Reactome,2,16,7.52,1.81,1.79,0.036588975067686304,"GJB2, GJD2",0.18328055400877724
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,Reactome,5,80,3.76,2.43,1.78,0.03736852866816024,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.1854837877528681
Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729,Reactome,2,17,7.08,1.69,1.77,0.03797503311065081,"CHMP2A, SNF8",0.18679610881455264
Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,Reactome,5,81,3.71,2.43,1.76,0.03905083048791242,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.19037279862857304
Synthesis Of DNA R-HSA-69239,Reactome,7,117,3.6,3.61,1.74,0.04100418073205634,"CDK2, POLD4, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.19812639539559967
RAB Geranylgeranylation R-HSA-8873719,Reactome,4,60,4.01,2.19,1.71,0.04360106736282379,"RAB24, RAB27A, RAB39A, RAB5C",0.208826164737735
Disorders Of Transmembrane Transporters R-HSA-5619115,Reactome,8,172,2.8,2.66,1.71,0.04399399289939309,"DERL1, DERL2, ERLIN2, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.2088758271571185
Glycolysis,Hallmark,8,194,2.48,2.03,1.7,0.04499227024401847,"ALDOA, CENPA, EGLN3, HOMER1, HSPA5, MIF, RPE, TXN",0.21177396166581108
"Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771",Reactome,2,20,6.01,1.48,1.68,0.046571274887762366,"PAX6, SPCS2",0.21733261614289104
Downstream TCR Signaling R-HSA-202424,Reactome,5,88,3.42,2.43,1.63,0.05173374685530954,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.23743869287195413
HIF-1 signaling pathway,KEGG,5,106,2.84,1.64,1.63,0.051749458702861795,"ALDOA, CAMK2A, EGLN3, EIF4EBP1, IGF1",0.23743869287195413
Hedgehog On State R-HSA-5632684,Reactome,5,83,3.62,2.74,1.62,0.05252174006843301,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.23801443638558156
Transcriptional Regulation By RUNX2 R-HSA-8878166,Reactome,6,111,3.25,2.83,1.62,0.05274678901585233,"HDAC3, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.23801443638558156
Cellular Responses To Stimuli R-HSA-8953897,Reactome,27,693,2.34,8.08,1.6,0.054478455067859706,"ATP6V0E2, ATP6V1D, ATP6V1G1, CAMK2A, CDK2, CEBPG, COX20, EGLN3, EIF2S1, FAU, GPX2, HDAC3, HSPA5, LAMTOR1, LAMTOR4, MEF2C, MLST8, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, RPL13A, RPL15, RPS10, RSL24D1, SNCB",0.24381341366435572
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,Reactome,6,104,3.47,3.29,1.6,0.05496948603431685,"EIF2S1, FAU, RPL13A, RPL15, RPS10, RSL24D1",0.24401088922550407
Transcriptional Regulation By RUNX3 R-HSA-8878159,Reactome,5,90,3.34,2.43,1.59,0.05563040764519756,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.24495324656675702
RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,Reactome,5,88,3.42,2.6,1.58,0.05761107004681266,"RAB27A, RAB39A, RAB5C, TRAPPC4, TRAPPC6B",0.24969139997358417
UCH Proteinases R-HSA-5689603,Reactome,5,91,3.3,2.43,1.58,0.05762109230159635,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.24969139997358417
Hedgehog Off State R-HSA-5610787,Reactome,5,92,3.27,2.43,1.56,0.059639169372253706,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.2564014683248073
MAPK6/MAPK4 Signaling R-HSA-5687128,Reactome,5,85,3.54,2.86,1.55,0.06042962910759045,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.25707577298705253
Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,Reactome,4,73,3.3,1.84,1.55,0.06090550791262112,"CAMK2A, LIN7A, PRKAB1, PRKAG1",0.25707577298705253
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,Reactome,6,103,3.5,3.59,1.54,0.061208517377869656,"EIF2S1, FAU, RPL13A, RPL15, RPS10, RSL24D1",0.25707577298705253
Ion Homeostasis R-HSA-5578775,Reactome,3,44,4.1,1.84,1.54,0.06200756021582642,"CAMK2A, FXYD4, FXYD7",0.25844372425832995
Antigen processing-Cross Presentation R-HSA-1236975,Reactome,5,94,3.2,2.43,1.52,0.06375497289543429,"PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.26265892545950176
Cellular Response To Chemical Stress R-HSA-9711123,Reactome,8,176,2.73,3.17,1.52,0.0639810203042376,"COX20, GPX2, HDAC3, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6",0.26265892545950176
Cellular Responses To Stress R-HSA-2262752,Reactome,26,689,2.27,7.98,1.52,0.06474787924450223,"ATP6V0E2, ATP6V1D, ATP6V1G1, CAMK2A, CDK2, CEBPG, COX20, EGLN3, EIF2S1, FAU, GPX2, HDAC3, HSPA5, LAMTOR1, LAMTOR4, MEF2C, MLST8, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, RPL13A, RPL15, RPS10, RSL24D1",0.2638234482649121
