pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,Reactome,2,57,2.11,2.45,0.37,0.35708436367305996,"CDKN1B, PSMB4",0.6185099779129274
Transport To Golgi And Subsequent Modification R-HSA-948021,Reactome,4,154,1.56,2.71,0.36,0.3588682464611812,"CNIH3, FUT8, NAPG, TRAPPC6B",0.6185099779129274
Gene Expression (Transcription) R-HSA-74160,Reactome,23,1074,1.29,11.21,0.34,0.3657027904171989,"AEBP2, CDC40, CDK7, CDKN1B, COX6C, CPSF4, CPSF7, GLS2, MAGOHB, MAP2K6, MAPK1, MED27, MEF2C, MLST8, NRBP1, PPP2R1A, PRDX1, PSMB4, RNF2, SRSF9, TAF9, TFAP2D, TGIF1",0.6185099779129274
Disease R-HSA-1643685,Reactome,32,1593,1.21,9.22,0.34,0.36613454076896296,"BCL2L1, BTRC, CDK7, CDKN1B, CLTA, CPSF4, CTBP1, EREG, ERLIN1, FUT8, FYN, GEMIN6, GNB4, GPHA2, IL17F, KPNA3, KPNB1, MAP2K3, MAP2K6, MAPK1, MLST8, PPM1B, PPP2R1A, PPP2R5B, PRDX1, PSENEN, PSMB4, RPL9, S100A1, SLC35A1, TAF9, TGFBR1",0.6185099779129274
B cell receptor signaling pathway,KEGG,2,65,1.85,1.47,0.34,0.3682380766644242,"DAPP1, MAPK1",0.6185099779129274
Infectious Disease R-HSA-5663205,Reactome,18,854,1.27,7.41,0.33,0.3691594404918817,"BTRC, CDK7, CLTA, CPSF4, FUT8, FYN, GEMIN6, GNB4, GPHA2, IL17F, KPNA3, KPNB1, MAP2K3, MAP2K6, MAPK1, PSMB4, RPL9, TAF9",0.6185099779129274
Autophagy R-HSA-9612973,Reactome,3,110,1.64,2.37,0.33,0.3721614231612732,"ATG3, MLST8, PARK7",0.6185099779129274
"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",Reactome,2,62,1.94,2.1,0.32,0.37368716261037505,"CLTA, TRNP1",0.6185099779129274
Dual Incision In TC-NER R-HSA-6782135,Reactome,2,56,2.15,3.42,0.32,0.37370431234017876,"CDK7, PPIE",0.6185099779129274
Pathways in cancer,KEGG,10,478,1.26,3.13,0.32,0.37493789000941646,"BCL2L1, CDKN1B, CTBP1, CTNNA2, FGF2, GNB4, GSTA4, GSTP1, MAPK1, TGFBR1",0.6185099779129274
Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,Reactome,4,154,1.56,3.53,0.32,0.3756676653491011,"COX6C, NDUFB8, NDUFV2, UQCRH",0.6185099779129274
Cholinergic synapse,KEGG,3,111,1.63,2.38,0.32,0.37608233457751084,"FYN, GNB4, MAPK1",0.6185099779129274
Central carbon metabolism in cancer,KEGG,2,68,1.77,1.24,0.31,0.3764625612252717,"GLS2, MAPK1",0.6185099779129274
Apoptosis R-HSA-109581,Reactome,4,163,1.48,2.45,0.31,0.37794141003663084,"BCL2L1, KPNB1, MAPK1, PSMB4",0.6185099779129274
p53-Dependent G1 DNA Damage Response R-HSA-69563,Reactome,2,62,1.94,2.44,0.3,0.38260905250123745,"CDKN1B, PSMB4",0.6185099779129274
Thyroid hormone signaling pathway,KEGG,3,118,1.53,1.73,0.3,0.38369441022646555,"MAPK1, MED27, RCAN2",0.6185099779129274
trans-Golgi Network Vesicle Budding R-HSA-199992,Reactome,2,65,1.85,1.91,0.29,0.3840104794632461,"CLTA, NECAP1",0.6185099779129274
G1/S DNA Damage Checkpoints R-HSA-69615,Reactome,2,64,1.88,2.31,0.28,0.38937138844259883,"CDKN1B, PSMB4",0.6185099779129274
Activation Of NF-kappaB In B Cells R-HSA-1169091,Reactome,2,64,1.88,2.34,0.28,0.390152286639096,"BTRC, PSMB4",0.6185099779129274
Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,Reactome,3,105,1.72,4.35,0.28,0.39092389315504295,"MAGOHB, PPP2R1A, RPL9",0.6185099779129274
Generic Transcription Pathway R-HSA-212436,Reactome,17,824,1.24,8.68,0.27,0.39507150756518805,"CDK7, CDKN1B, COX6C, GLS2, MAP2K6, MAPK1, MED27, MEF2C, MLST8, NRBP1, PPP2R1A, PRDX1, PSMB4, RNF2, TAF9, TFAP2D, TGIF1",0.6185099779129274
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,6,269,1.34,3.51,0.26,0.3960499551193515,"CNIH3, FUT8, NAPG, SLC35A1, ST8SIA4, TRAPPC6B",0.6185099779129274
Proteoglycans in cancer,KEGG,4,173,1.39,2.0,0.26,0.39606835968810716,"FGF2, MAPK1, RDX, TFAP4",0.6185099779129274
Mitotic Prometaphase R-HSA-68877,Reactome,4,171,1.41,2.35,0.26,0.39844854864917334,"NEK6, PPP2R1A, PPP2R5B, TUBG2",0.6185099779129274
Measles,KEGG,3,122,1.48,1.71,0.26,0.39893179146061875,"BCL2L1, CDKN1B, HSPA2",0.6185099779129274
Ion Channel Transport R-HSA-983712,Reactome,4,161,1.49,3.99,0.26,0.39925802851897096,"ATP6V1A, ATP6V1B2, ATP6V1G3, TSC22D3",0.6185099779129274
Yersinia infection,KEGG,3,125,1.44,1.43,0.25,0.40210217473441806,"MAP2K3, MAP2K6, MAPK1",0.6185099779129274
Relaxin signaling pathway,KEGG,3,123,1.47,1.71,0.25,0.4026261419337609,"GNB4, MAPK1, TGFBR1",0.6185099779129274
Circadian Clock R-HSA-400253,Reactome,2,66,1.82,2.63,0.24,0.40539553550258856,"BTRC, MEF2C",0.6185099779129274
Nuclear Envelope (NE) Reassembly R-HSA-2995410,Reactome,2,71,1.69,1.61,0.23,0.40729437375933114,"KPNB1, PPP2R1A",0.6185099779129274
C-type Lectin Receptors (CLRs) R-HSA-5621481,Reactome,3,122,1.48,2.12,0.23,0.40908504851155425,"BTRC, FYN, PSMB4",0.6185099779129274
Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,Reactome,4,156,1.54,6.24,0.23,0.40974185379018235,"C1D, DDX47, FBL, RPL9",0.6185099779129274
Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,Reactome,2,70,1.72,2.02,0.22,0.4122704753991257,"FYN, MAPK1",0.6185099779129274
Melanoma,KEGG,2,72,1.67,1.73,0.21,0.4157805105579414,"FGF2, MAPK1",0.6185099779129274
COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,Reactome,2,75,1.6,1.21,0.21,0.41745744952148317,"KIF3A, NAPG",0.6185099779129274
Developmental Biology R-HSA-1266738,Reactome,18,919,1.18,8.11,0.21,0.4178565740702017,"CACNG2, CLTA, CTNNA2, DOK5, DOK6, EFNB2, FYN, HHEX, MAGOHB, MAP2K6, MAPK1, MED27, MEF2C, PSENEN, PSMB4, RDX, RPL9, ST8SIA4",0.6185099779129274
"Growth hormone synthesis, secretion and action",KEGG,3,118,1.53,3.64,0.2,0.419283403196054,"MAP2K3, MAP2K6, MAPK1",0.6185099779129274
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,Reactome,2,74,1.63,1.46,0.2,0.41957416514326423,"CDK7, COPS7A",0.6185099779129274
Transcription Of HIV Genome R-HSA-167172,Reactome,2,67,1.8,3.4,0.2,0.42058200335429424,"CDK7, TAF9",0.6185099779129274
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,Reactome,2,74,1.63,1.56,0.2,0.42212552978662304,"PPP2R1A, TUBG2",0.6185099779129274
Salmonella infection,KEGG,5,235,1.28,2.75,0.18,0.42710541818073133,"KPNA3, MAP2K3, MAP2K6, MAPK1, RHOJ",0.6185099779129274
rRNA Processing In Nucleus And Cytosol R-HSA-8868773,Reactome,4,165,1.46,6.35,0.18,0.42712091557831366,"C1D, DDX47, FBL, RPL9",0.6185099779129274
Centrosome Maturation R-HSA-380287,Reactome,2,75,1.6,1.56,0.18,0.427354958947857,"PPP2R1A, TUBG2",0.6185099779129274
ER To Golgi Anterograde Transport R-HSA-199977,Reactome,3,124,1.46,2.92,0.18,0.4282272711054601,"CNIH3, NAPG, TRAPPC6B",0.6185099779129274
Neddylation R-HSA-8951664,Reactome,5,226,1.33,4.7,0.18,0.42881754541156364,"BTRC, COMMD7, COPS7A, FEM1C, PSMB4",0.6185099779129274
Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,Reactome,2,77,1.56,1.24,0.18,0.4301166566291476,"SLC35A1, ST8SIA4",0.6185099779129274
ABC Transporter Disorders R-HSA-5619084,Reactome,2,74,1.63,2.0,0.17,0.4310826630170169,"ERLIN1, PSMB4",0.6185099779129274
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,Reactome,2,77,1.56,1.28,0.17,0.4312589915765167,"EREG, FYN",0.6185099779129274
Bacterial invasion of epithelial cells,KEGG,2,73,1.65,2.68,0.16,0.43625905548795096,"CLTA, CTNNA2",0.6185099779129274
Axon guidance,KEGG,4,178,1.35,4.1,0.16,0.4375252101355079,"EFNB2, FYN, LRRC4C, MAPK1",0.6185099779129274
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,Reactome,2,77,1.56,1.56,0.16,0.437645267170375,"HSPA2, MAPK1",0.6185099779129274
RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505,Reactome,2,71,1.69,3.59,0.16,0.43773227822765864,"CDK7, TAF9",0.6185099779129274
Signaling By FGFR2 R-HSA-5654738,Reactome,2,69,1.74,4.63,0.15,0.438530251397207,"MAPK1, PPP2R1A",0.6185099779129274
Metabolism of xenobiotics by cytochrome P450,KEGG,2,63,1.91,8.56,0.15,0.4393405469638568,"GSTA4, GSTP1",0.6185099779129274
rRNA Processing R-HSA-72312,Reactome,4,175,1.37,5.47,0.15,0.4403635524112149,"C1D, DDX47, FBL, RPL9",0.6185099779129274
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,Reactome,2,79,1.52,1.26,0.15,0.4417282755677856,"BTRC, PPP2R1A",0.6185099779129274
Signaling By NOTCH4 R-HSA-9013694,Reactome,2,78,1.54,1.53,0.15,0.4420820387688324,"PSENEN, PSMB4",0.6185099779129274
Signaling By Hedgehog R-HSA-5358351,Reactome,3,128,1.41,3.15,0.15,0.44219371799316953,"BTRC, KIF3A, PSMB4",0.6185099779129274
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,7,354,1.19,3.22,0.14,0.44276541293763394,"BCKDK, CARNMT1, ENOPH1, GLS2, PSMB4, RIDA, RPL9",0.6185099779129274
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,Reactome,2,76,1.58,2.23,0.14,0.4434705584701344,"CDKN1B, MAPK1",0.6185099779129274
Beta-catenin Independent WNT Signaling R-HSA-3858494,Reactome,3,133,1.36,1.96,0.14,0.4442085763857583,"CLTA, GNB4, PSMB4",0.6185099779129274
FCERI Mediated NF-kB Activation R-HSA-2871837,Reactome,2,76,1.58,2.42,0.14,0.4457029824179398,"BTRC, PSMB4",0.6185099779129274
M Phase R-HSA-68886,Reactome,7,357,1.18,3.14,0.13,0.44694113153225773,"KPNB1, MAPK1, NEK6, PPP2R1A, PPP2R5B, PSMB4, TUBG2",0.6185099779129274
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,Reactome,2,77,1.56,2.18,0.13,0.4471139576589054,"BTRC, PSMB4",0.6185099779129274
Transmission Across Chemical Synapses R-HSA-112315,Reactome,5,240,1.25,3.88,0.13,0.44768389392446967,"CACNG2, GLS2, GNB4, MAPK1, SLC6A1",0.6185099779129274
