pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
G2-M Checkpoint,Hallmark,3,190,0.95,2.3,-0.06,0.5239063913546563,"CDK1, HMGN2, PAFAH1B1",0.628157715197376
Dopaminergic synapse,KEGG,2,128,0.94,2.09,-0.06,0.524581505016887,"PPP2R2B, PPP3CA",0.628157715197376
Neddylation R-HSA-8951664,Reactome,4,226,1.06,4.7,-0.06,0.5248542607206051,"PSMA1, PSMA3, PSMB2, RBBP5",0.628157715197376
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,Reactome,2,96,1.25,1.48,-0.06,0.5252221751942554,"HMGB1, RPS6KA3",0.628157715197376
Lipid and atherosclerosis,KEGG,3,189,0.95,1.41,-0.07,0.5274523384525043,"EIF2S1, KRAS, PPP3CA",0.628157715197376
Clathrin-mediated Endocytosis R-HSA-8856828,Reactome,2,128,0.94,1.54,-0.07,0.5286319341504188,"RAB5C, SYT1",0.628157715197376
Ras signaling pathway,KEGG,4,223,1.08,2.24,-0.07,0.5292365653157305,"FGF9, KRAS, RAB5C, RRAS2",0.628157715197376
Tight junction,KEGG,3,162,1.11,2.65,-0.07,0.5293146424901659,"CLDN11, MYL2, PPP2R2B",0.628157715197376
Keratinization R-HSA-6805567,Reactome,2,107,1.12,8.25,-0.07,0.52939186768577,"KRTAP8-1, SPINK6",0.628157715197376
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,Reactome,2,97,1.24,1.48,-0.07,0.529419376760411,"HMGB1, RPS6KA3",0.628157715197376
Cushing syndrome,KEGG,2,130,0.93,2.04,-0.08,0.5311009774580518,"CDK2, RBBP5",0.628157715197376
T cell receptor signaling pathway,KEGG,2,99,1.21,1.98,-0.08,0.5326559630908703,"KRAS, PPP3CA",0.628157715197376
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,Reactome,2,98,1.23,1.48,-0.08,0.5335713784605338,"HMGB1, RPS6KA3",0.628157715197376
MAPK signaling pathway,KEGG,5,288,1.04,2.44,-0.09,0.5342946758323511,"FGF9, KRAS, PPP3CA, RPS6KA3, RRAS2",0.628157715197376
Interferon Signaling R-HSA-913531,Reactome,3,165,1.09,2.67,-0.09,0.5363718422254414,"ABCE1, EIF4E2, SUMO1",0.628157715197376
Glucagon signaling pathway,KEGG,2,103,1.17,3.16,-0.09,0.5368450589669759,"PPP3CA, PRMT1",0.628157715197376
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,Reactome,2,99,1.21,1.48,-0.09,0.5376787861229574,"HMGB1, RPS6KA3",0.628157715197376
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,Reactome,3,165,1.09,2.33,-0.1,0.5389315634202199,"ARFIP2, ARFRP1, PAFAH1B1",0.628157715197376
Gene Silencing By RNA R-HSA-211000,Reactome,2,103,1.17,2.66,-0.1,0.5401810273251885,"AGO1, POLR2C",0.628157715197376
Immune System R-HSA-168256,Reactome,28,1760,0.96,6.13,-0.1,0.5403770656549879,"ABCE1, AMPD3, ATOX1, ATP6V0E2, ATP6V1D, ATP6V1G1, ATP6V1G2, BATF, COTL1, CYSTM1, DEFB103A, DEFB124, DNAJC5, EIF4E2, FCER1G, FGF13, HMGB1, LAMTOR1, MLST8, PDAP1, PPP3CA, PSMA1, PSMA3, PSMB2, RAB24, RAB5C, RPS6KA3, SUMO1",0.628157715197376
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,Reactome,2,101,1.19,1.76,-0.11,0.5420525497246623,"BATF, FGF13",0.628157715197376
Wnt signaling pathway,KEGG,2,140,0.86,4.16,-0.11,0.5424886620871096,"CSNK2A1, PPP3CA",0.628157715197376
Deubiquitination R-HSA-5688426,Reactome,4,228,1.06,1.8,-0.11,0.545069003335523,"CDK1, PSMA1, PSMA3, PSMB2",0.628157715197376
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,Reactome,2,101,1.19,1.48,-0.11,0.5457621997438209,"HMGB1, RPS6KA3",0.628157715197376
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,Reactome,2,104,1.16,2.05,-0.12,0.5490419337090638,"CDK2, POLE3",0.628157715197376
MyD88-independent TLR4 Cascade R-HSA-166166,Reactome,2,102,1.18,1.48,-0.13,0.5497393745016484,"HMGB1, RPS6KA3",0.628157715197376
Retrograde endocannabinoid signaling,KEGG,2,137,0.88,2.19,-0.13,0.5501729338353161,"GABRA1, GABRB2",0.628157715197376
Salmonella infection,KEGG,4,235,1.02,2.75,-0.13,0.5502928079200758,"MYL2, RAB5C, RHOH, TXN",0.628157715197376
Mitotic Prometaphase R-HSA-68877,Reactome,3,171,1.06,2.35,-0.13,0.5535282320825861,"CDK1, MZT1, PAFAH1B1",0.628157715197376
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,Reactome,2,135,0.89,1.48,-0.14,0.554013757828101,"HMGB1, RPS6KA3",0.628157715197376
UV Response Dn,Hallmark,2,137,0.88,1.89,-0.14,0.5540317221175781,"CAV1, RND3",0.628157715197376
Reproduction R-HSA-1474165,Reactome,2,102,1.18,1.23,-0.14,0.5545464020309405,"CDK2, SYCE3",0.628157715197376
Adrenergic signaling in cardiomyocytes,KEGG,2,146,0.82,3.51,-0.15,0.5590462943386936,"MYL2, PPP2R2B",0.628157715197376
DNA Repair R-HSA-73894,Reactome,4,277,0.87,3.64,-0.15,0.5598481417450172,"CDK2, POLE3, POLR2C, SUMO1",0.628157715197376
Homology Directed Repair R-HSA-5693538,Reactome,2,108,1.11,2.2,-0.15,0.5599152349561431,"CDK2, POLE3",0.628157715197376
Serotonergic synapse,KEGG,2,109,1.1,2.4,-0.15,0.5602722383916849,"GABRB2, KRAS",0.628157715197376
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,10,650,0.93,2.75,-0.15,0.5607269182051723,"ABCE1, BATF, EIF4E2, FGF13, HMGB1, PSMA1, PSMA3, PSMB2, RPS6KA3, SUMO1",0.628157715197376
Cell-Cell Communication R-HSA-1500931,Reactome,2,114,1.06,3.55,-0.15,0.5613389857405775,"CADM2, CLDN11",0.628157715197376
Disorders Of Transmembrane Transporters R-HSA-5619115,Reactome,3,172,1.05,1.87,-0.16,0.5627586203523013,"PSMA1, PSMA3, PSMB2",0.628157715197376
Proteoglycans in cancer,KEGG,3,173,1.04,2.0,-0.16,0.5632517531032721,"CAV1, KRAS, RRAS2",0.628157715197376
Transcriptional misregulation in cancer,KEGG,3,174,1.04,2.13,-0.16,0.563763662740396,"PBX3, SIX1, TLX3",0.628157715197376
Cell Surface Interactions At Vascular Wall R-HSA-202733,Reactome,2,112,1.07,2.76,-0.16,0.5642952495925153,"CAV1, FCER1G",0.628157715197376
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",Reactome,2,105,1.15,1.33,-0.16,0.5647598414465036,"FGF13, FGF9",0.628157715197376
Longevity regulating pathway,KEGG,2,149,0.81,3.52,-0.16,0.5651207613835547,"EIF4E2, KRAS",0.628157715197376
Interferon Gamma Response,Hallmark,3,180,1.0,2.93,-0.17,0.5670848025099156,"ARL4A, PSMA3, PSMB2",0.6291097027844376
Cell cycle,KEGG,2,112,1.07,2.15,-0.18,0.5726875701610877,"CDK1, CDK2",0.6329050024208339
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,Reactome,2,108,1.11,1.48,-0.18,0.5727344564160364,"HMGB1, RPS6KA3",0.6329050024208339
Hepatitis B,KEGG,2,142,0.85,1.63,-0.19,0.573887264475209,"CDK2, KRAS",0.6329116679663327
Late Phase Of HIV Life Cycle R-HSA-162599,Reactome,2,120,1.0,3.53,-0.19,0.5749690504764571,"CHMP2A, POLR2C",0.6329116679663327
Oxytocin signaling pathway,KEGG,2,149,0.81,2.5,-0.19,0.5771388234258341,"KRAS, PPP3CA",0.6340712798953071
Apoptosis,KEGG,2,161,0.75,4.47,-0.2,0.5786535572977194,"EIF2S1, KRAS",0.6345081477704722
Calcium signaling pathway,KEGG,3,226,0.8,3.72,-0.21,0.5815597462624488,"FGF9, PPP3CA, SLC25A4",0.6353035263471599
Neurotrophin signaling pathway,KEGG,2,116,1.04,2.3,-0.21,0.5816159044023295,"KRAS, RPS6KA3",0.6353035263471599
SARS-CoV-2-host Interactions R-HSA-9705683,Reactome,2,159,0.76,3.41,-0.22,0.5860697397680851,"CAV1, RPS10",0.6389397546799853
Negative Regulation Of PI3K/AKT Network R-HSA-199418,Reactome,2,112,1.07,1.31,-0.23,0.5927907494388759,"FGF13, FGF9",0.6431784357168477
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,Reactome,2,156,0.77,2.5,-0.24,0.5935222530635151,"RNF2, SUMO1",0.6431784357168477
Chemical carcinogenesis,KEGG,3,236,0.76,4.0,-0.24,0.5937038855767863,"FGF9, KRAS, RPS6KA3",0.6431784357168477
Signaling By Rho GTPases R-HSA-194315,Reactome,8,588,0.82,5.89,-0.24,0.595208257763324,"CAV1, CDC42SE2, LAMTOR1, PAFAH1B1, RHOH, RHOV, RND3, RRAS2",0.6431784357168477
PPARA Activates Gene Expression R-HSA-1989781,Reactome,2,115,1.05,1.55,-0.24,0.5958188923926437,"MED11, MED27",0.6431784357168477
Post-translational Protein Modification R-HSA-597592,Reactome,18,1261,0.86,7.69,-0.25,0.5972358923907921,"CDK1, CNIH3, DAD1, DPM2, DPM3, EIF5A2, LYPD1, PPP3CA, PSMA1, PSMA3, PSMB2, RAB24, RAB5C, RBBP5, RNF2, SUMO1, TRAPPC5, TRAPPC6B",0.6431784357168477
RAC1 GTPase Cycle R-HSA-9013149,Reactome,2,161,0.75,2.86,-0.25,0.59788417968045,"CAV1, LAMTOR1",0.6431784357168477
Thyroid hormone signaling pathway,KEGG,2,118,1.02,1.73,-0.25,0.6002899978039538,"KRAS, MED27",0.6445457821411072
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,8,603,0.8,6.37,-0.26,0.602963631527172,"CAV1, CDC42SE2, LAMTOR1, PAFAH1B1, RHOH, RHOV, RND3, RRAS2",0.6450057951541872
Apical Junction,Hallmark,2,184,0.65,5.54,-0.26,0.6029895725825236,"CADM2, CLDN11",0.6450057951541872
Cilium Assembly R-HSA-5617833,Reactome,2,172,0.7,3.66,-0.27,0.6062182742449235,"CDK1, PAFAH1B1",0.6460655768315055
Neutrophil extracellular trap formation,KEGG,2,173,0.7,3.78,-0.27,0.6062551979774514,"HMGB1, SLC25A4",0.6460655768315055
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,Reactome,2,117,1.03,1.37,-0.28,0.6088735572239489,"MED11, MED27",0.6475850541257784
Axon guidance,KEGG,2,178,0.68,4.1,-0.28,0.6100142231745896,"KRAS, PPP3CA",0.6475850541257784
SUMOylation R-HSA-2990846,Reactome,2,162,0.74,2.31,-0.28,0.6111013891046078,"RNF2, SUMO1",0.6475850541257784
Alcoholism,KEGG,2,177,0.68,3.79,-0.29,0.612733079673177,"KRAS, PKIA",0.6481050079224666
Signal Transduction R-HSA-162582,Reactome,32,2304,0.84,13.64,-0.3,0.6188640053637197,"AGO1, APH1A, ATP6V0E2, ATP6V1D, ATP6V1G1, ATP6V1G2, CAV1, CDC42SE2, CDK1, CDK2, FGF13, FGF9, GABRA1, GABRB2, LAMTOR1, MLST8, PAFAH1B1, PHB1, POLR2C, PPP3CA, PRKAR1A, PRMT1, PSMA1, PSMA3, PSMB2, RBBP5, RHOH, RHOV, RND3, RNF2, RPS6KA3, RRAS2",0.6533731506442245
Toll-like Receptor Cascades R-HSA-168898,Reactome,2,156,0.77,1.48,-0.31,0.620498657869623,"HMGB1, RPS6KA3",0.6538835578292131
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,Reactome,2,118,1.02,1.15,-0.31,0.622258173097844,"CDK2, PRKAR1A",0.6545234117029174
cGMP-PKG signaling pathway,KEGG,2,161,0.75,1.74,-0.32,0.6248942874108967,"PPP3CA, SLC25A4",0.6560812481504423
Kaposi sarcoma-associated herpesvirus infection,KEGG,2,166,0.72,2.0,-0.33,0.6286602011792044,"KRAS, PPP3CA",0.6588173326010851
Complement,Hallmark,2,186,0.65,3.26,-0.35,0.6364871875558488,"ATOX1, FCER1G",0.6657913858779413
TNF-alpha Signaling via NF-kB,Hallmark,2,191,0.63,3.43,-0.36,0.6411895700950925,"SAT1, SNN",0.6685640474836254
Focal adhesion,KEGG,2,179,0.67,2.51,-0.36,0.641491911758056,"CAV1, MYL2",0.6685640474836254
Estrogen Response Early,Hallmark,2,189,0.64,2.76,-0.39,0.6531965417153247,"NXT1, REEP1",0.6795158162899348
Allograft Rejection,Hallmark,2,194,0.62,2.92,-0.41,0.6573455092932858,"ABCE1, CARTPT",0.6813063252999071
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,Reactome,3,293,0.62,4.46,-0.41,0.6586837435517339,"PSMA1, PSMA3, PSMB2",0.6813063252999071
E2F Targets,Hallmark,2,192,0.63,2.71,-0.41,0.6596387659857984,"CDK1, EIF2S1",0.6813063252999071
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome,4,356,0.68,3.82,-0.41,0.6597156318925157,"HMGB1, PSMA1, PSMA3, PSMB2",0.6813063252999071
Rap1 signaling pathway,KEGG,2,202,0.6,3.13,-0.43,0.6647142793797978,"FGF9, KRAS",0.6852227054223687
cAMP signaling pathway,KEGG,2,208,0.58,3.03,-0.46,0.6762913422004337,"FXYD1, RRAS2",0.6958939898004464
Glycolysis,Hallmark,2,194,0.62,2.03,-0.49,0.6866052704715299,"CDK1, TXN",0.7052292832329637
Human cytomegalovirus infection,KEGG,2,198,0.61,2.15,-0.49,0.6891275970185904,"KRAS, PPP3CA",0.7065423738385548
Chemokine signaling pathway,KEGG,2,174,0.69,1.02,-0.53,0.7011622481545376,"CXCL14, KRAS",0.7175858683815809
Diseases Of Metabolism R-HSA-5668914,Reactome,2,227,0.53,3.02,-0.53,0.7032335325286015,"DPM2, DPM3",0.7184112346695066
Neuroactive ligand-receptor interaction,KEGG,2,334,0.36,6.7,-0.59,0.7238300966994012,"GABRA1, GABRB2",0.7378669016693299
"Platelet Activation, Signaling And Aggregation R-HSA-76002",Reactome,2,236,0.51,2.73,-0.6,0.7248762872033205,"CYRIB, FCER1G",0.7378669016693299
Hemostasis R-HSA-109582,Reactome,5,517,0.58,3.72,-0.65,0.7428870258618812,"CAV1, CDK2, CYRIB, FCER1G, PRKAR1A",0.7548476398739686
Metabolism R-HSA-1430728,Reactome,23,1967,0.7,7.66,-0.66,0.7464173624954489,"AMPD3, ATP5MC1, ATP5ME, CAV1, CIAO2B, COX5A, DBI, INSIG2, LYRM4, MED11, MED27, MPC1, MPC2, PRKAR1A, PSMA1, PSMA3, PSMB2, RPL18, RPL21, RPL23A, RPLP2, RPS10, UQCRH",0.7570219999126337
G Alpha (I) Signaling Events R-HSA-418594,Reactome,2,300,0.4,4.17,-0.67,0.7476925034348372,"PPP3CA, PRKAR1A",0.7570219999126337
Extracellular Matrix Organization R-HSA-1474244,Reactome,2,273,0.44,2.92,-0.71,0.7612373051583139,"FGF13, SMIM6",0.7693643938254845
Sensory Perception R-HSA-9709957,Reactome,2,546,0.22,11.02,-0.73,0.7663554616418158,"DNAJC5, REEP1",0.7731614604130574
Adaptive Immune System R-HSA-1280218,Reactome,6,663,0.54,3.44,-0.84,0.800066694405918,"HMGB1, MLST8, PPP3CA, PSMA1, PSMA3, PSMB2",0.8057409262811374
Signaling By GPCR R-HSA-372790,Reactome,3,638,0.28,7.4,-0.89,0.8119589999377161,"PPP3CA, PRKAR1A, RPS6KA3",0.8162702866630491
GPCR Downstream Signaling R-HSA-388396,Reactome,3,590,0.31,6.29,-0.89,0.8137862093322894,"PPP3CA, PRKAR1A, RPS6KA3",0.8166617789765731
Pathways in cancer,KEGG,3,478,0.38,3.13,-1.02,0.8453030515329527,"CDK2, FGF9, KRAS",0.8467938858390073
Metabolism Of Lipids R-HSA-556833,Reactome,5,713,0.42,3.39,-1.12,0.8679278106477659,"CAV1, DBI, INSIG2, MED11, MED27",0.8679278106477659
