pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
mRNA 3-End Processing R-HSA-72187,Reactome,2,55,2.19,2.13,0.42,0.3357894965422189,"CPSF6, DDX39B",0.5757892617335046
DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,Reactome,2,58,2.07,1.71,0.42,0.33666003121909555,"H2AC6, HMGA1",0.5757892617335046
Notch signaling pathway,KEGG,2,59,2.04,1.59,0.42,0.33730034464435643,"APH1A, DTX3",0.5757892617335046
RNA Polymerase I Promoter Escape R-HSA-73772,Reactome,2,56,2.15,2.04,0.42,0.3382473711857872,"H2AC6, POLR2E",0.5757892617335046
GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,Reactome,2,56,2.15,2.09,0.41,0.34001254677190024,"CUL1, PSMA7",0.5757892617335046
Degradation Of GLI2 By Proteasome R-HSA-5610783,Reactome,2,56,2.15,2.1,0.41,0.3406333406115548,"CUL1, PSMA7",0.5757892617335046
Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,Reactome,2,55,2.19,2.27,0.41,0.34086121650945783,"DERL2, PSMA7",0.5757892617335046
rRNA Processing R-HSA-72312,Reactome,5,175,1.72,5.47,0.4,0.3429915082838756,"FBL, RPL13A, RPL28, RPL9, RPLP2",0.5757892617335046
RNA Polymerase II Transcription R-HSA-73857,Reactome,21,941,1.34,10.27,0.4,0.34503134062819607,"CDC26, CDK9, COX6A1, CPSF6, CREB1, CUL1, DDX39B, ESRRG, FZR1, GRIA2, GTF2B, H2AC6, HAND2, MED27, MED7, POLR2B, POLR2E, PSMA7, PTPN11, SKIC8, SMARCD1",0.5757892617335046
Complex I Biogenesis R-HSA-6799198,Reactome,2,50,2.41,3.47,0.4,0.345437277870625,"NDUFA6, NDUFS5",0.5757892617335046
Developmental Biology R-HSA-1266738,Reactome,20,919,1.31,8.11,0.39,0.34668205792012174,"APH1A, CREB1, EBF1, FGF9, FYN, GJB1, H2AC6, MED27, MED7, MYL12A, POLR2B, POLR2E, PPP3CB, PSMA7, PTPN11, RHOC, RPL13A, RPL28, RPL9, RPLP2",0.5757892617335046
Epithelial Mesenchymal Transition,Hallmark,5,184,1.63,4.51,0.39,0.34691457288739086,"ID2, MGP, PRRX1, RGS4, SAT1",0.5757892617335046
Cellular Senescence R-HSA-2559583,Reactome,4,158,1.52,1.94,0.39,0.34742563258971826,"CDC26, FZR1, H2AC6, HMGA1",0.5757892617335046
Mitotic Prophase R-HSA-68875,Reactome,3,107,1.69,1.95,0.39,0.34769461233908616,"ENSA, H2AC6, RAB1B",0.5757892617335046
HATs Acetylate Histones R-HSA-3214847,Reactome,3,97,1.86,3.36,0.39,0.3500209990242127,"H2AC6, KAT8, KDELR2",0.5757892617335046
Regulation of actin cytoskeleton,KEGG,5,207,1.45,2.33,0.38,0.3522359178832123,"FGF18, FGF9, MYL12A, MYL2, PAK3",0.5757892617335046
Costimulation By CD28 Family R-HSA-388841,Reactome,2,62,1.94,1.52,0.38,0.35244523482482343,"FYN, PTPN11",0.5757892617335046
DNA Repair,Hallmark,4,140,1.72,4.23,0.38,0.35249384304103193,"GTF2B, MPC2, POLD4, POLR2E",0.5757892617335046
Degradation Of GLI1 By Proteasome R-HSA-5610780,Reactome,2,56,2.15,2.48,0.38,0.3527386552065055,"CUL1, PSMA7",0.5757892617335046
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,Reactome,2,56,2.15,2.49,0.38,0.3529098237743733,"CREB1, H2AC6",0.5757892617335046
Leukocyte transendothelial migration,KEGG,3,107,1.69,2.13,0.37,0.35401399904523045,"MYL12A, MYL2, PTPN11",0.5757892617335046
Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,Reactome,2,57,2.11,2.35,0.37,0.3543748767552236,"DERL2, PSMA7",0.5757892617335046
Gene Silencing By RNA R-HSA-211000,Reactome,3,103,1.75,2.66,0.37,0.35438623166156086,"H2AC6, POLR2B, POLR2E",0.5757892617335046
GABA Receptor Activation R-HSA-977443,Reactome,2,58,2.07,2.24,0.37,0.3563688116962147,"GABRG2, GNG7",0.5757892617335046
Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,Reactome,2,59,2.04,2.07,0.37,0.35647381984918414,"CUL1, PSMA7",0.5757892617335046
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,Reactome,2,57,2.11,2.45,0.37,0.35708436367305996,"CUL1, PSMA7",0.5757892617335046
Oocyte meiosis,KEGG,3,113,1.6,1.58,0.36,0.35772791331692966,"CDC26, CUL1, PPP3CB",0.5757892617335046
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,Reactome,2,59,2.04,2.11,0.36,0.35784105806079847,"CREB1, ID2",0.5757892617335046
Osteoclast differentiation,KEGG,3,113,1.6,1.62,0.36,0.35933632462104703,"CREB1, FYN, PPP3CB",0.5757892617335046
Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,Reactome,2,60,2.0,2.06,0.35,0.3615292445909532,"EGLN3, PSMA7",0.5757892617335046
PPARA Activates Gene Expression R-HSA-1989781,Reactome,3,115,1.57,1.55,0.35,0.3647254946579315,"MED27, MED7, NRF1",0.5757892617335046
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,Reactome,3,117,1.54,1.37,0.34,0.36539987674649577,"MED27, MED7, NRF1",0.5757892617335046
Gene Expression (Transcription) R-HSA-74160,Reactome,23,1074,1.29,11.21,0.34,0.3657027904171989,"CDC26, CDK9, COX6A1, CPSF6, CREB1, CUL1, DDX39B, ESRRG, FZR1, GRIA2, GTF2B, H2AC6, HAND2, MED27, MED7, POLR2B, POLR2E, POLR3H, PSMA7, PTPN11, SAP18, SKIC8, SMARCD1",0.5757892617335046
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome,8,356,1.35,3.82,0.34,0.36731561721424,"CDC26, CUL1, FZR1, HMGB1, KLHL20, PSMA7, S100A8, UBE2A",0.5757892617335046
MAPK1/MAPK3 Signaling R-HSA-5684996,Reactome,6,267,1.35,2.32,0.34,0.36831311027261004,"FGF18, FGF9, FYN, PDE6D, PSMA7, PTPN11",0.5757892617335046
Semaphorin Interactions R-HSA-373755,Reactome,2,63,1.91,1.79,0.33,0.3693601232843316,"FYN, RHOC",0.5757892617335046
Autophagy R-HSA-9612973,Reactome,3,110,1.64,2.37,0.33,0.3721614231612732,"CHMP2B, GABARAPL2, TOMM6",0.5757892617335046
Signaling By WNT R-HSA-195721,Reactome,6,255,1.42,3.69,0.32,0.37294536884116103,"CTNNBIP1, CUL1, GNG7, H2AC6, PPP3CB, PSMA7",0.5757892617335046
RNA Polymerase II Transcription Termination R-HSA-73856,Reactome,2,63,1.91,1.91,0.32,0.37325703374345365,"CPSF6, DDX39B",0.5757892617335046
Cell cycle,KEGG,3,112,1.61,2.15,0.32,0.37355020402906325,"CDC26, CUL1, FZR1",0.5757892617335046
Kaposi sarcoma-associated herpesvirus infection,KEGG,4,166,1.45,2.0,0.32,0.374683349250483,"CREB1, GABARAPL2, GNG7, PPP3CB",0.5757892617335046
Interleukin-17 Signaling R-HSA-448424,Reactome,2,66,1.82,1.48,0.32,0.37479257350672474,"CREB1, CUL1",0.5757892617335046
Cholinergic synapse,KEGG,3,111,1.63,2.38,0.32,0.37608233457751084,"CREB1, FYN, GNG7",0.5757892617335046
Hedgehog Ligand Biogenesis R-HSA-5358346,Reactome,2,61,1.97,2.39,0.32,0.37618905782735074,"DERL2, PSMA7",0.5757892617335046
Myogenesis,Hallmark,5,190,1.58,5.92,0.31,0.3765577634543527,"CNN3, GABARAPL2, MYL2, RIT1, TNNI1",0.5757892617335046
Epigenetic Regulation Of Gene Expression R-HSA-212165,Reactome,3,112,1.61,2.33,0.31,0.37825728849310764,"H2AC6, POLR2E, SAP18",0.5757892617335046
COPII-mediated Vesicle Transport R-HSA-204005,Reactome,2,63,1.91,2.12,0.31,0.37945952135799266,"CNIH3, RAB1B",0.5757892617335046
PIP3 Activates AKT Signaling R-HSA-1257604,Reactome,6,260,1.39,3.52,0.31,0.37955523071252834,"CREB1, FGF18, FGF9, FYN, PSMA7, PTPN11",0.5757892617335046
Platelet activation,KEGG,3,117,1.54,1.8,0.3,0.38218194510582926,"FCER1G, FYN, MYL12A",0.5757892617335046
Fc epsilon RI signaling pathway,KEGG,2,63,1.91,2.32,0.29,0.38456518659417877,"FCER1G, FYN",0.5757892617335046
Long-term potentiation,KEGG,2,66,1.82,1.79,0.29,0.3856703279571177,"GRIA2, PPP3CB",0.5757892617335046
Transcriptional Regulation By RUNX2 R-HSA-8878166,Reactome,3,111,1.63,2.83,0.29,0.38596750486804743,"CUL1, HAND2, PSMA7",0.5757892617335046
APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,Reactome,2,65,1.85,1.99,0.29,0.38631955196693446,"CDC26, PSMA7",0.5757892617335046
Renin secretion,KEGG,2,68,1.77,1.5,0.29,0.3871490853035865,"CREB1, PPP3CB",0.5757892617335046
Orc1 Removal From Chromatin R-HSA-68949,Reactome,2,67,1.8,1.66,0.29,0.3872582735652696,"CUL1, PSMA7",0.5757892617335046
Cell Surface Interactions At Vascular Wall R-HSA-202733,Reactome,3,112,1.61,2.76,0.28,0.38786597727574795,"FCER1G, FYN, PTPN11",0.5757892617335046
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,Reactome,4,156,1.54,4.08,0.28,0.38883965280583804,"CREB1, FYN, GNG7, PTH2",0.5757892617335046
HDACs Deacetylate Histones R-HSA-3214815,Reactome,2,59,2.04,3.52,0.28,0.388949874203525,"H2AC6, SAP18",0.5757892617335046
Ras signaling pathway,KEGG,5,223,1.35,2.24,0.28,0.3900176847638188,"FGF18, FGF9, GNG7, PAK3, PTPN11",0.5757892617335046
Activation Of NF-kappaB In B Cells R-HSA-1169091,Reactome,2,64,1.88,2.34,0.28,0.390152286639096,"CUL1, PSMA7",0.5757892617335046
Glutamatergic synapse,KEGG,3,111,1.63,3.3,0.27,0.3941809505926564,"GNG7, GRIA2, PPP3CB",0.5799311701959579
Generic Transcription Pathway R-HSA-212436,Reactome,17,824,1.24,8.68,0.27,0.39507150756518805,"CDC26, CDK9, COX6A1, CREB1, CUL1, ESRRG, FZR1, GRIA2, H2AC6, HAND2, MED27, MED7, POLR2B, POLR2E, PSMA7, PTPN11, SMARCD1",0.5799311701959579
Neutrophil Degranulation R-HSA-6798695,Reactome,9,427,1.27,4.28,0.26,0.3975211697716678,"ARL8A, COTL1, DYNLT1, FCER1G, HMGB1, NME2, PDAP1, S100A8, SVIP",0.5819709925457216
Epithelial cell signaling in Helicobacter pylori infection,KEGG,2,66,1.82,2.34,0.25,0.39988951395894723,"ATP6V1G2, PTPN11",0.5838812318177182
Circadian Clock R-HSA-400253,Reactome,2,66,1.82,2.63,0.24,0.40539553550258856,"CREB1, CUL1",0.5878829599093718
Cell-Cell Communication R-HSA-1500931,Reactome,3,114,1.58,3.55,0.24,0.4067697622904054,"FYN, FZR1, PTPN11",0.5878829599093718
Extra-nuclear Estrogen Signaling R-HSA-9009391,Reactome,2,69,1.74,2.01,0.23,0.40710619214660104,"CREB1, GNG7",0.5878829599093718
Ribosome biogenesis in eukaryotes,KEGG,2,60,2.0,4.74,0.23,0.4077330457809421,"FBL, POP7",0.5878829599093718
Cellular Response To Hypoxia R-HSA-1234174,Reactome,2,68,1.77,2.27,0.23,0.40798434922672255,"EGLN3, PSMA7",0.5878829599093718
G Alpha (12/13) Signaling Events R-HSA-416482,Reactome,2,72,1.67,1.59,0.22,0.41228325210033107,"GNG7, RHOC",0.59013386840714
Base Excision Repair R-HSA-73884,Reactome,2,69,1.74,2.43,0.21,0.41553016862566705,"H2AC6, POLD4",0.59013386840714
Melanoma,KEGG,2,72,1.67,1.73,0.21,0.4157805105579414,"FGF18, FGF9",0.59013386840714
Shigellosis,KEGG,5,233,1.29,2.39,0.21,0.4172794851398932,"CUL1, GABARAPL2, MYL12A, MYL2, SEPTIN2",0.59013386840714
Disease R-HSA-1643685,Reactome,30,1593,1.13,9.22,0.21,0.41855654197833636,"APH1A, CDC26, CDK9, CHMP1A, CHMP2B, CPSF6, CREB1, CUL1, DERL2, DPM3, FGF18, FGF9, FYN, FZR1, GNG7, GTF2B, H2AC6, HMGA1, HMGB1, POLR2B, POLR2E, PSMA7, PTH2, PTPN11, RPL13A, RPL28, RPL9, RPLP2, S100A8, SAP18",0.59013386840714
Cilium Assembly R-HSA-5617833,Reactome,4,172,1.4,3.66,0.2,0.42052762472176586,"ARL3, BBIP1, PDE6D, SEPTIN2",0.59013386840714
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,5,223,1.35,4.46,0.2,0.4216198106175646,"H2AC6, KAT8, KDELR2, SAP18, SMARCD1",0.59013386840714
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,Reactome,2,70,1.72,2.55,0.2,0.4218072890715605,"CDC26, PSMA7",0.59013386840714
Focal adhesion,KEGG,4,179,1.34,2.51,0.19,0.4229422396200423,"FYN, MYL12A, MYL2, PAK3",0.59013386840714
Regulation Of RUNX2 Expression And Activity R-HSA-8939902,Reactome,2,69,1.74,2.98,0.19,0.4235121673222274,"CUL1, PSMA7",0.59013386840714
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,Reactome,2,70,1.72,2.68,0.19,0.4237389564926477,"H2AC6, POLR2E",0.59013386840714
Cellular Response To Chemical Stress R-HSA-9711123,Reactome,4,176,1.37,3.17,0.19,0.42431163943013095,"ATOX1, COX6A1, CUL1, PSMA7",0.59013386840714
APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,Reactome,2,71,1.69,2.5,0.19,0.42552324140365116,"CDC26, PSMA7",0.59013386840714
Class B/2 (Secretin Family Receptors) R-HSA-373080,Reactome,2,71,1.69,2.5,0.19,0.4255374619305272,"GNG7, PTH2",0.59013386840714
Signaling By NOTCH1 R-HSA-1980143,Reactome,2,72,1.67,2.23,0.19,0.4256703313100682,"APH1A, CUL1",0.59013386840714
Human immunodeficiency virus 1 infection,KEGG,4,183,1.31,2.31,0.18,0.43051729180900233,"CUL1, GNG7, PAK3, PPP3CB",0.5910999118490671
ABC Transporter Disorders R-HSA-5619084,Reactome,2,74,1.63,2.0,0.17,0.4310826630170169,"DERL2, PSMA7",0.5910999118490671
Alcoholism,KEGG,4,177,1.36,3.79,0.17,0.43284621443481175,"CREB1, GNG7, H2AC6, MACROH2A1",0.5910999118490671
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,Reactome,2,73,1.65,2.49,0.17,0.4338688544338146,"CDC26, PSMA7",0.5910999118490671
Cell Cycle R-HSA-1640170,Reactome,12,613,1.18,6.45,0.17,0.4340707862882808,"CDC26, CHMP2B, CHTF8, CUL1, ENSA, FZR1, H2AC6, POLD4, POLR2B, POLR2E, PSMA7, RAB1B",0.5910999118490671
Thyroid hormone synthesis,KEGG,2,73,1.65,2.56,0.16,0.4348434586968096,"CGA, CREB1",0.5910999118490671
ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,Reactome,3,125,1.44,3.45,0.16,0.4366383077605807,"CREB1, GNG7, PTH2",0.5910999118490671
Nuclear Events Mediated By NFE2L2 R-HSA-9759194,Reactome,2,75,1.6,2.19,0.15,0.43851548274477303,"CUL1, PSMA7",0.5910999118490671
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,Reactome,2,74,1.63,2.64,0.15,0.4398672810231347,"CDC26, PSMA7",0.5910999118490671
Signaling By Hedgehog R-HSA-5358351,Reactome,3,128,1.41,3.15,0.15,0.44219371799316953,"CUL1, DERL2, PSMA7",0.5910999118490671
RNA Polymerase I Promoter Clearance R-HSA-73854,Reactome,2,75,1.6,2.5,0.14,0.4424049653521722,"H2AC6, POLR2E",0.5910999118490671
Beta-catenin Independent WNT Signaling R-HSA-3858494,Reactome,3,133,1.36,1.96,0.14,0.4442085763857583,"GNG7, PPP3CB, PSMA7",0.5910999118490671
Intracellular Signaling By Second Messengers R-HSA-9006925,Reactome,6,297,1.21,3.38,0.14,0.4443633803913341,"CREB1, FGF18, FGF9, FYN, PSMA7, PTPN11",0.5910999118490671
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,Reactome,6,293,1.23,4.46,0.14,0.44544627142966386,"CDC26, CUL1, FZR1, KLHL20, PSMA7, UBE2A",0.5910999118490671
FCERI Mediated NF-kB Activation R-HSA-2871837,Reactome,2,76,1.58,2.42,0.14,0.4457029824179398,"CUL1, PSMA7",0.5910999118490671
Cyclin E Associated Events During G1/S Transition R-HSA-69202,Reactome,2,79,1.52,1.47,0.14,0.44604027755273,"CUL1, PSMA7",0.5910999118490671
RNA Polymerase I Transcription R-HSA-73864,Reactome,2,76,1.58,2.55,0.13,0.44706911175448616,"H2AC6, POLR2E",0.5910999118490671
Transmission Across Chemical Synapses R-HSA-112315,Reactome,5,240,1.25,3.88,0.13,0.44768389392446967,"CREB1, GABRG2, GNG7, GRIA2, NRGN",0.5910999118490671
Complement,Hallmark,4,186,1.29,3.26,0.13,0.44825018292680874,"ATOX1, CSRP1, FCER1G, FYN",0.5910999118490671
Spinocerebellar ataxia,KEGG,3,132,1.37,2.58,0.13,0.448328472044765,"GRIA2, GTF2B, PSMA7",0.5910999118490671
G2-M Checkpoint,Hallmark,4,190,1.27,2.3,0.13,0.44897752867224217,"CHMP1A, CUL1, HMGA1, HNRNPD",0.5910999118490671
Transcriptional Regulation By RUNX1 R-HSA-8878171,Reactome,4,191,1.26,2.28,0.12,0.4514093854339821,"H2AC6, PSMA7, PTPN11, SMARCD1",0.5928797909168808
Transport Of Mature Transcript To Cytoplasm R-HSA-72202,Reactome,2,79,1.52,2.0,0.12,0.45376034373381186,"DDX39B, EIF4E",0.5929698016439128
Muscle Contraction R-HSA-397014,Reactome,4,183,1.31,5.3,0.12,0.45403435410500026,"KCNIP1, MYL12A, MYL2, TNNI1",0.5929698016439128
Estrogen Response Late,Hallmark,4,190,1.27,2.98,0.11,0.45512751463026646,"ARL3, BATF, ID2, TSPAN13",0.5929698016439128
MAPK Family Signaling Cascades R-HSA-5683057,Reactome,6,305,1.18,3.05,0.11,0.4557982810450477,"FGF18, FGF9, FYN, PDE6D, PSMA7, PTPN11",0.5929698016439128
E2F Targets,Hallmark,4,192,1.25,2.71,0.11,0.4577585514527159,"EIF2S1, HMGA1, HNRNPD, POP7",0.5935888676028
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,Reactome,2,80,1.5,2.21,0.1,0.4601279134452515,"HNRNPD, PSMA7",0.5935888676028
Immune System R-HSA-168256,Reactome,31,1760,1.06,6.13,0.1,0.46058036429296423,"ARL8A, ATOX1, ATP6V1G2, BATF, CDC26, COTL1, CREB1, CUL1, DCTN5, DEFB114, DEFB131A, DEFB135, DYNLT1, EIF4E, FCER1G, FYN, FZR1, HMGB1, KLHL20, LEAP2, NME2, PDAP1, PELI1, POLR2E, POLR3H, PPP3CB, PSMA7, PTPN11, S100A8, SVIP, UBE2A",0.5935888676028
Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,Reactome,2,81,1.48,1.92,0.1,0.4616359122257362,"CUL1, PSMA7",0.5935888676028
Platelet Homeostasis R-HSA-418346,Reactome,2,81,1.48,1.94,0.1,0.46180885675689887,"GNG7, PTPN11",0.5935888676028
Metabolism Of Proteins R-HSA-392499,Reactome,31,1745,1.07,10.0,0.09,0.4627614486958077,"APH1A, CALB1, CNIH3, CUL1, DCTN5, DERL2, DPM3, EIF2S1, EIF4E, GNG7, H2AC6, JOSD2, KDELR2, KDELR3, KLHL20, MRPL53, MRPS21, PFDN4, PSMA7, RAB1B, RPL13A, RPL28, RPL9, RPLP2, SKIC8, SRP19, SSR2, SSR4, SVBP, UBE2A, UCHL3",0.5935888676028
Adaptive Immune System R-HSA-1280218,Reactome,12,663,1.09,3.44,0.08,0.468233391973888,"CDC26, CUL1, DCTN5, FYN, FZR1, HMGB1, KLHL20, PPP3CB, PSMA7, PTPN11, S100A8, UBE2A",0.5982242625946309
Signaling By Interleukins R-HSA-449147,Reactome,8,433,1.11,2.1,0.08,0.46855452261510255,"BATF, CREB1, CUL1, FYN, HMGB1, PELI1, PSMA7, PTPN11",0.5982242625946309
Mitochondrial Translation Initiation R-HSA-5368286,Reactome,2,81,1.48,3.43,0.07,0.47127786823348616,"MRPL53, MRPS21",0.6000925075378627
Mitochondrial Translation Termination R-HSA-5419276,Reactome,2,81,1.48,3.75,0.07,0.4725184170906979,"MRPL53, MRPS21",0.6000925075378627
Mitochondrial Translation Elongation R-HSA-5389840,Reactome,2,81,1.48,4.02,0.07,0.47347936266748103,"MRPL53, MRPS21",0.6000925075378627
Unfolded Protein Response (UPR) R-HSA-381119,Reactome,2,84,1.43,2.23,0.06,0.476416474891186,"EIF2S1, KDELR3",0.6000925075378627
G Alpha (Q) Signaling Events R-HSA-416476,Reactome,4,200,1.2,2.7,0.06,0.47644045946443253,"CREB1, GNG7, PROK2, RGS4",0.6000925075378627
Chaperonin-mediated Protein Folding R-HSA-390466,Reactome,2,85,1.42,1.65,0.06,0.4771530926297773,"GNG7, PFDN4",0.6000925075378627
Wnt signaling pathway,KEGG,3,140,1.29,4.16,0.06,0.47766926374143176,"CTNNBIP1, CUL1, PPP3CB",0.6000925075378627
RAF/MAP Kinase Cascade R-HSA-5673001,Reactome,5,261,1.15,2.32,0.05,0.4795149313460286,"FGF18, FGF9, FYN, PDE6D, PSMA7",0.6010358386049536
Phospholipase D signaling pathway,KEGG,3,145,1.24,2.83,0.03,0.48624026694427025,"FCER1G, FYN, PTPN11",0.6073918035660264
"Cell Cycle, Mitotic R-HSA-69278",Reactome,9,499,1.08,4.75,0.03,0.4867985310911687,"CDC26, CHMP2B, CUL1, ENSA, FZR1, H2AC6, POLD4, PSMA7, RAB1B",0.6073918035660264
Downstream TCR Signaling R-HSA-202424,Reactome,2,88,1.37,1.91,0.02,0.4911372869169036,"CUL1, PSMA7",0.6100775510887356
Mitochondrial Translation R-HSA-5368287,Reactome,2,87,1.38,4.33,0.02,0.49139688706383944,"MRPL53, MRPS21",0.6100775510887356
Coronavirus disease,KEGG,4,208,1.16,1.37,0.02,0.49228479987670287,"RPL13A, RPL28, RPL9, RPLP2",0.6100775510887356
Morphine addiction,KEGG,2,89,1.35,3.01,0.01,0.4961546942479244,"GABRG2, GNG7",0.613488574644393
Progesterone-mediated oocyte maturation,KEGG,2,90,1.34,1.52,0.0,0.49906565881722337,"CDC26, FZR1",0.6140314029021035
RHO GTPase Effectors R-HSA-195258,Reactome,4,241,1.0,3.54,-0.0,0.5007873662701638,"FZR1, H2AC6, RHOC, S100A8",0.6140314029021035
TGF-beta signaling pathway,KEGG,2,91,1.32,1.88,-0.01,0.5031407376405116,"CUL1, ID2",0.6140314029021035
Protein Folding R-HSA-391251,Reactome,2,91,1.32,1.66,-0.01,0.5033416093327896,"GNG7, PFDN4",0.6140314029021035
Systemic lupus erythematosus,KEGG,2,122,0.99,5.49,-0.01,0.5034616165687583,"H2AC6, MACROH2A1",0.6140314029021035
Membrane Trafficking R-HSA-199991,Reactome,9,546,0.99,6.95,-0.01,0.5040652437986117,"ARFRP1, CHMP2B, CNIH3, DCTN5, GABARAPL2, GJB1, KDELR2, KDELR3, RAB1B",0.6140314029021035
UV Response Up,Hallmark,3,153,1.18,3.29,-0.02,0.5061605471586519,"FGF18, PDAP1, SELENOW",0.6140314029021035
HCMV Early Events R-HSA-9609690,Reactome,2,92,1.31,2.31,-0.02,0.5063836229139803,"CREB1, H2AC6",0.6140314029021035
Hedgehog Off State R-HSA-5610787,Reactome,2,92,1.31,2.04,-0.02,0.506805966811964,"CUL1, PSMA7",0.6140314029021035
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,Reactome,2,92,1.31,1.56,-0.02,0.5077782457514662,"H2AC6, PSMA7",0.6140314029021035
Relaxin signaling pathway,KEGG,2,123,0.98,1.71,-0.02,0.509781213371843,"CREB1, GNG7",0.6150986508596523
Pathogenic Escherichia coli infection,KEGG,3,187,0.96,3.0,-0.04,0.5144885873376026,"FYN, PAK3, PTPN11",0.6194171808077715
KEAP1-NFE2L2 Pathway R-HSA-9755511,Reactome,2,96,1.25,3.44,-0.04,0.516573973881601,"CUL1, PSMA7",0.6197005091391825
Purine metabolism,KEGG,2,126,0.95,1.73,-0.05,0.5201682319156056,"NME2, PDE6D",0.6197005091391825
Tuberculosis,KEGG,3,156,1.16,1.3,-0.05,0.520698626685978,"CREB1, FCER1G, PPP3CB",0.6197005091391825
G1/S Transition R-HSA-69206,Reactome,2,126,0.95,1.63,-0.05,0.5207658489672029,"CUL1, PSMA7",0.6197005091391825
Breast cancer,KEGG,2,127,0.95,2.19,-0.05,0.5209729227723066,"FGF18, FGF9",0.6197005091391825
Xenobiotic Metabolism,Hallmark,3,190,0.95,2.53,-0.06,0.5227916349089063,"CYB5A, ID2, LEAP2",0.6197005091391825
Leishmania Infection R-HSA-9658195,Reactome,4,224,1.07,3.63,-0.06,0.5247356279675633,"CREB1, FYN, GNG7, PTH2",0.6197005091391825
Neddylation R-HSA-8951664,Reactome,4,226,1.06,4.7,-0.06,0.5248542607206051,"CUL1, KLHL20, PSMA7, UCHL3",0.6197005091391825
Autophagy,KEGG,3,159,1.13,1.86,-0.07,0.5261817386570442,"EIF2S1, GABARAPL2, HMGB1",0.6197005091391825
PI3K-Akt signaling pathway,KEGG,5,318,0.95,3.42,-0.07,0.5274769568485326,"CREB1, EIF4E, FGF18, FGF9, GNG7",0.6197005091391825
Gastric cancer,KEGG,2,128,0.94,1.6,-0.07,0.5280379423187265,"FGF18, FGF9",0.6197005091391825
mTOR signaling pathway,KEGG,2,133,0.9,4.1,-0.07,0.5283504078908323,"ATP6V1G2, EIF4E",0.6197005091391825
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,Reactome,2,98,1.23,1.74,-0.08,0.5309928068312392,"CUL1, PSMA7",0.6197005091391825
Apoptosis R-HSA-109581,Reactome,3,163,1.11,2.45,-0.08,0.5329998242556762,"FZR1, HMGB1, PSMA7",0.6197005091391825
Vesicle-mediated Transport R-HSA-5653656,Reactome,9,582,0.93,6.55,-0.09,0.5348774734939719,"ARFRP1, CHMP2B, CNIH3, DCTN5, GABARAPL2, GJB1, KDELR2, KDELR3, RAB1B",0.6197005091391825
Glycolysis,Hallmark,3,194,0.93,2.03,-0.09,0.5356865266317578,"CYB5A, EGLN3, KDELR3",0.6197005091391825
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,6,354,1.02,3.22,-0.09,0.5360967322015497,"DIO3, PSMA7, RPL13A, RPL28, RPL9, RPLP2",0.6197005091391825
Glucagon signaling pathway,KEGG,2,103,1.17,3.16,-0.09,0.5368450589669759,"CREB1, PPP3CB",0.6197005091391825
Neuroactive ligand-receptor interaction,KEGG,5,334,0.9,6.7,-0.09,0.5368861821052341,"APLN, CGA, GABRG2, GRIA2, PTH2",0.6197005091391825
Coagulation,Hallmark,2,134,0.9,2.73,-0.09,0.5372995306926246,"CSRP1, FYN",0.6197005091391825
M Phase R-HSA-68886,Reactome,6,357,1.01,3.14,-0.1,0.5410908228694924,"CDC26, CHMP2B, ENSA, H2AC6, PSMA7, RAB1B",0.6220109618116753
Human T-cell leukemia virus 1 infection,KEGG,3,199,0.91,2.52,-0.11,0.5432167354832474,"CDC26, CREB1, PPP3CB",0.6220109618116753
