gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_bovids,delta_camelids,delta_lagomorphs,delta_felids,delta_equids,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
TRPC7,689,877,0.09451769292354584,41.27764129638672,0.010738430574649736,0.16747325658798218,0.2283376543477029,6.863314151763916,3.024092435836792,780,40.98155212402344,0.16747325658798218,6,3,0.035047064863096576,0.0037603140679255383,-0.001227401180045641,0.010803556296532778,0.019706437042554953,-0.01262287954390487,-0.017436470071220525,0.004537071524008844,-0.7718593242135602,-0.7718593242135602,0.7799011245766583,0.9190327832444615,13817,0.2506404019816646,7279,0.5098227919572255,0.5098227919572255,0.5556491763758422,0.010738430574649736,0.010738430574649736,0.16747325658798218,14345,Background
KRT18,679,352,0.2820802330970764,44.784454345703125,0.015822425494083487,0.09394330531358719,0.6058240806292797,1.9279253482818604,1.4894108772277832,166,38.54069900512695,0.05002310127019882,6,2,0.052079562879911154,0.016507956330251893,-0.0008586596868772479,0.03504748711099222,-0.0016075701248869261,-0.014955595944529353,-0.018149780793365735,0.017032075768918933,0.2175130103916366,0.2175130103916366,0.41390428443892924,0.8830152778136249,7012,0.637783768358365,13903,0.5108182167206834,0.5108182167206834,0.5566968170980865,0.015822425494083487,0.015822425494083487,0.09394330531358719,14346,Background
DBNDD2,726,163,0.11874376982450485,39.050052642822266,0.011836815874761665,0.08574552834033966,0.3405486113277163,0.6309266686439514,0.5595595240592957,98,21.55931282043457,0.029264692217111588,6,3,0.03894496925776214,0.0006394894337067181,0.010480144368769066,0.020200371996419268,-0.005587161966677499,-0.015913424165957073,-0.016804893691420852,0.008264452892573807,-0.4556794208959377,-0.4556794208959377,0.6756897387712383,0.8903234111944254,12350,0.36671694133451477,14419,0.5108617656287074,0.5108617656287074,0.5567070194403984,0.011836815874761665,0.011836815874761665,0.08574552834033966,14347,Background
CD3E,635,228,0.26171255111694336,38.9704475402832,0.016994425119884065,0.09755636006593704,0.6459578801925941,0.5582622289657593,0.5213150382041931,160,18.236766815185547,0.030611908063292503,5,3,0.0583443902864803,0.0249789624426757,0.00643275679556018,0.030659419633015154,,-0.01607431223364811,-0.01729111561015649,0.021252213857904968,0.3236351248137904,0.3236351248137904,0.37310714609657436,0.8830152778136249,5984,0.6782370314692245,13647,0.5115232333766655,0.5115232333766655,0.5573905468619929,0.016994425119884065,0.016994425119884065,0.09755636006593704,14348,Background
HIPK1,707,1223,0.15094596147537231,42.02345657348633,0.013941574047190349,0.12909944355487823,0.4910817532160233,5.344138145446777,3.710277795791626,671,41.39551544189453,0.12909944355487823,6,4,0.042634243853686526,0.015049545095210056,0.013174880491365486,0.01395167489288054,0.014279324729817296,-0.016176453965779426,-0.011408244792697041,0.0012283637396232033,-0.08333709363330492,-0.08333709363330492,0.5332082467952377,0.8830152778136249,9724,0.5206572868917068,10981,0.5121983614756994,0.5121983614756994,0.5580888670639204,0.013941574047190349,0.013941574047190349,0.12909944355487823,14349,Background
GTF2H4,712,466,0.07609494030475616,41.676902770996094,0.010814164993460478,0.10050629079341888,0.25576670984685235,0.560897707939148,0.49852219223976135,436,10.685873031616211,0.05248964577913284,6,4,0.054680243829363505,0.040573011977531236,0.006853992445137659,0.023946642071262052,0.0028450583749213033,-0.0021177706938704374,-0.011989461157961833,0.02103455093804249,-0.695838531276901,-0.695838531276901,0.7567350220738933,0.9104360806004345,13531,0.27933556869137705,13422,0.5125398688104638,0.5125398688104638,0.5584236065642708,0.010814164993460478,0.010814164993460478,0.10050629079341888,14350,Background
FUOM,534,168,0.1938042789697647,27.44117546081543,0.012599935733211711,0.13690884411334991,0.1897090225611284,0.8952496647834778,0.788722574710846,107,26.341472625732422,0.03398631885647774,6,4,0.03845766968053554,0.004929084090901224,0.00026140369222323414,0.02847691851097783,0.0002825381929934565,-0.017659836029335726,-0.015868749560298587,0.009436809284341017,-0.9075690457860549,-0.9075690457860549,0.8179470226454001,0.9338503789707356,14262,0.21030851136125092,10265,0.512591663470605,0.512591663470605,0.5584426739784125,0.012599935733211711,0.012599935733211711,0.13690884411334991,14351,Background
HMX1,603,426,0.1713591367006302,33.13951873779297,0.01531054944340834,0.08562356233596802,0.4791995041627406,0.853915274143219,0.776555597782135,207,9.972900390625,0.08562356233596802,6,4,0.07013967169800786,0.04160430371895238,0.010765058392306523,0.030095846597790188,0.015176859895769609,-0.011956215422518658,-0.016579152556536827,0.014101906812141551,-0.11512536636313388,-0.11512536636313388,0.5458271229361543,0.8830152778136249,9984,0.50859952822798,14425,0.512651454964398,0.512651454964398,0.5584704504040846,0.01531054944340834,0.01531054944340834,0.08562356233596802,14352,Background
PRSS35,705,437,0.2642856240272522,40.968421936035156,0.013317005429145346,0.11744280904531479,0.44021024835195594,1.851624846458435,1.1208933591842651,253,38.08218002319336,0.04862181842327118,6,4,0.048570229671917556,0.02235593005726011,0.015467554579105846,0.026413378441069946,0.0009272079557471768,-0.011429375014236656,-0.014784924600420796,0.005762088695994589,-0.21348159043974058,-0.21348159043974058,0.5845243265681512,0.8830152778136249,10770,0.46873626392226836,12244,0.5130255646482909,0.5130255646482909,0.5588406110597879,0.013317005429145346,0.013317005429145346,0.11744280904531479,14353,Background
CCS,712,281,0.16405647993087769,41.639991760253906,0.015027098525786792,0.08582287281751633,0.5838542574571491,1.0064839124679565,0.7798245549201965,200,20.274433135986328,0.04964300990104675,6,4,0.05684399286661767,0.027771470176510705,0.007460578425605769,0.023460965222853708,0.013356605240823409,-0.01368365941260226,-0.015388863277504704,0.012565843977334781,0.14674817518836175,0.14674817518836175,0.44166539594759263,0.8830152778136249,7666,0.6153312231203298,14412,0.5134184870268862,0.5134184870268862,0.559231213561593,0.015027098525786792,0.015027098525786792,0.08582287281751633,14354,Background
SLC25A3,703,371,0.12500496208667755,40.9825439453125,0.01070473328721625,0.0783872976899147,0.2416500012483248,0.7928061485290527,0.6336039900779724,15,10.113962173461914,0.0783872976899147,6,4,0.04055769114659407,0.030821517355408747,0.008298998943966825,0.025469245760579316,0.00531455452780035,0.0,-0.009736173791185323,0.001474891914247579,-0.7411890981108077,-0.7411890981108077,0.7707106036988705,0.9161418117872292,13696,0.264557524561498,14861,0.5136001542144945,0.5136001542144945,0.5593916735488481,0.01070473328721625,0.01070473328721625,0.0783872976899147,14355,Background
OSR2,719,313,0.0585605688393116,36.973289489746094,0.008434944817667312,0.1119656190276146,0.1283923211616203,1.042838454246521,0.5301498174667358,81,9.31391716003418,0.1119656190276146,6,3,0.03186006125231262,-0.05096704528950969,0.017097920810741504,-0.061150434298088904,0.003935002426567932,-0.010626261909155835,-0.011050410334577565,0.010827138015003181,-1.1537380202715213,-1.1537380202715213,0.8756962043257456,0.9557869079862695,14918,0.1456657533474413,12623,0.5136732006582828,0.5136732006582828,0.5594338148421266,0.008434944817667312,0.008434944817667312,0.1119656190276146,14356,Background
SOX4,628,552,0.175553560256958,29.03402328491211,0.013282607472567293,0.10419943928718567,0.35209072168895217,0.5635576248168945,0.5079233050346375,248,11.162718772888184,0.05048569664359093,6,3,0.018381099230129358,-0.01561065511153363,0.0016481979764370353,0.013674225142600074,0.003058676111092249,-0.015112536286626151,-0.01698845406240451,-0.0018907639926323296,-0.4403699738026873,-0.4403699738026873,0.67016541585124,0.8903234111944254,12250,0.37862017512929386,13175,0.5144446035433458,0.5144446035433458,0.5602364692101814,0.013282607472567293,0.013282607472567293,0.10419943928718567,14357,Background
CDIN1,712,316,0.09457552433013916,41.47669982910156,0.010116165352595713,0.10529635846614838,0.21247442051856313,1.1234205961227417,0.9596953988075256,158,37.94468307495117,0.02960679866373539,6,4,0.034833006787139964,0.010675827133938444,0.0015326978428374615,0.020784734796251876,0.003876501018772129,-0.011732516658641695,-0.012424662994559826,0.008639073129278496,-0.835438459449854,-0.835438459449854,0.7982645584092454,0.9258504322746547,14040,0.23417485372076358,13103,0.514634338301396,0.514634338301396,0.5604056148789577,0.010116165352595713,0.010116165352595713,0.10529635846614838,14358,Background
SGF29,657,306,0.03434183821082115,37.603858947753906,0.006413031196763553,0.12909944355487823,0.04261774754612714,1.208003282546997,0.8830947279930115,118,12.244128227233887,0.09865980595350266,6,2,0.0661808764583476,0.011947220213293449,0.019721594880202097,-0.05263700082127732,0.046459281578145495,0.0,0.0,-0.0015966554237768192,-1.7268937717835136,-1.7268937717835136,0.9579066284036767,0.9883017477719258,15783,0.052246284803217226,10981,0.5148852696075825,0.5148852696075825,0.5606413728044047,0.006413031196763553,0.006413031196763553,0.12909944355487823,14359,Background
BCKDHB,679,410,0.16108009219169617,38.31093978881836,0.012476717193559625,0.05767775699496269,0.34852639155348936,1.2235983610153198,1.1228464841842651,281,33.462406158447266,0.0365663580596447,6,4,0.07845173168544914,0.029185694745428765,0.02207343091546991,0.04237271878135435,0.009780072474292552,-0.031370939463651014,-0.017895097476369352,0.004225509514332322,-0.4516286497131358,-0.4516286497131358,0.674231736472201,0.8903234111944254,12320,0.3749358366953175,15685,0.5149678438043994,0.5149678438043994,0.560693793026935,0.012476717193559625,0.012476717193559625,0.05767775699496269,14360,Background
RPL3,695,406,0.08025898784399033,35.858821868896484,0.009716734375117669,0.10002410411834717,0.17674538272589224,0.9764142036437988,0.6034641265869141,103,9.761789321899414,0.10002410411834717,6,3,0.08338595248463658,0.029652188986090924,0.018458968468682148,0.033923307206462125,-0.02468076560926067,-0.010613492172753534,-0.018439505716531447,0.031003676809492304,-0.9600274623124568,-0.9600274623124568,0.8314793031775887,0.9397424328806118,14408,0.19682156960325714,13465,0.515432314622587,0.515432314622587,0.5611619851116003,0.009716734375117669,0.009716734375117669,0.10002410411834717,14361,Background
IER5,626,422,0.25834521651268005,29.66141700744629,0.01324267676015398,0.08227502554655075,0.3486331656764943,0.6256316304206848,0.5260830521583557,263,11.035380363464355,0.05669325590133667,5,3,0.04809272996750235,0.015904454217490267,0.009484456852278913,0.027220714278051183,,-0.013899346459364326,-0.018288929290647758,0.011387558837172254,-0.45460599768320714,-0.45460599768320714,0.6753036404440189,0.8903234111944254,12341,0.3750259261379333,14627,0.5157700837404648,0.5157700837404648,0.561492181015492,0.01324267676015398,0.01324267676015398,0.08227502554655075,14362,Background
MYOG,717,236,0.10626666247844696,35.306243896484375,0.009933623290238008,0.08255543559789658,0.20614708199797266,0.824296236038208,0.7167744040489197,156,9.984760284423828,0.08255543559789658,5,3,0.05463786609917919,0.026097627090480382,0.016601444870492404,0.025814672117182587,,-0.011822355441085841,-0.01671788356761297,0.012221749111504206,-0.8591025146007267,-0.8591025146007267,0.804858019942111,0.9285851693808744,14112,0.2276018091568911,14615,0.5158357912891396,0.5158357912891396,0.5615261732303195,0.009933623290238008,0.009933623290238008,0.08255543559789658,14363,Background
UPRT,684,335,0.1952567994594574,41.446998596191406,0.013477846690128857,0.09385555237531662,0.43632825560108385,2.370326280593872,1.3803339004516602,77,39.45970916748047,0.06006953492760658,6,5,0.05434770311082674,0.04167013267180841,0.003488939602373785,0.027167758222979545,0.012384809068015765,0.0008731518815409241,-0.01267757043901833,0.010433044335916722,-0.23761424263914163,-0.23761424263914163,0.593909848582046,0.8847093191402982,10919,0.46469387274087964,13907,0.5160853218539746,0.5160853218539746,0.561760252745329,0.013477846690128857,0.013477846690128857,0.09385555237531662,14364,Background
PNO1,725,257,0.12300946563482285,41.70307922363281,0.009467482942018388,0.11682718247175217,0.18558084534224917,0.5822780728340149,0.5344016551971436,133,24.802419662475586,0.02347666397690773,6,4,0.05216529540096514,0.028037120009502092,0.01913130068465567,0.02261749146020203,0.0001647632705677287,-0.008781864529067778,-0.015346310862395277,0.010251739985539717,-0.9320566587812922,-0.9320566587812922,0.824346377467682,0.936177310321664,14338,0.2060687681931937,12310,0.5171780554016806,0.5171780554016806,0.5629120683217009,0.009467482942018388,0.009467482942018388,0.11682718247175217,14365,Background
GNRH2,424,123,0.22776195406913757,40.76686477661133,0.012381644711680526,0.06138655170798302,0.09235597433468352,0.7369481325149536,0.5397477746009827,110,12.300517082214355,0.05991196259856224,4,2,0.03239280264910749,-0.00970878689258629,0.0024624552972270703,0.029930347351880417,,-0.019029415638207935,-0.023072173903485843,,-1.3441731846748657,-1.3441731846748657,0.9105538046189667,0.9712096780254965,15267,0.10711714288219276,15583,0.5183171910529613,0.5183171910529613,0.5640765313845099,0.012381644711680526,0.012381644711680526,0.06138655170798302,14366,Background
NDUFA8,720,172,0.11942067742347717,41.20841979980469,0.011091798180224906,0.1041128858923912,0.2904723399025657,1.0447018146514893,0.8152667880058289,146,22.058002471923828,0.0473615787923336,6,4,0.06119941758589082,0.02989197647459143,0.016742085534326257,0.02786355969277479,0.0034897941444084275,-0.016449912224398087,-0.014857528886901302,0.013103978214381348,-0.6198252260782282,-0.6198252260782282,0.7323135706422683,0.903172817612817,13202,0.3151266877397322,13185,0.5192841285984707,0.5192841285984707,0.5650910685710704,0.011091798180224906,0.011091798180224906,0.1041128858923912,14367,Background
CHMP4B,709,225,0.06719733774662018,41.5164794921875,0.010016743357697179,0.10283805429935455,0.2075874473776642,0.8690789341926575,0.7371323704719543,111,8.450946807861328,0.10283805429935455,6,3,0.09099778771634427,0.05283803941513286,0.00838145911653458,0.0643539112219281,0.0,-0.021174131900902466,-0.016985616400308944,0.018262417377881587,-0.8630946070044325,-0.8630946070044325,0.8059572735759646,0.9291545884842792,14124,0.22910470005281192,13260,0.5194599770013135,0.5194599770013135,0.5652446552281584,0.010016743357697179,0.010016743357697179,0.10283805429935455,14368,Background
GLS2,721,337,0.09505994617938995,41.3226432800293,0.011814784550279912,0.05875811353325844,0.3483158834059698,0.5701618194580078,0.4988528788089752,167,9.70354175567627,0.05875811353325844,6,3,0.06144213853965089,0.03735614016833964,0.022356613863605546,0.02435701868446154,-0.00476072069869023,0.0,-0.01932527767262102,0.014728505991583802,-0.47269112096233573,-0.47269112096233573,0.6817832189132766,0.8910073443883137,12452,0.3747341335480188,15648,0.520074274590586,0.520074274590586,0.565875283137318,0.011814784550279912,0.011814784550279912,0.05875811353325844,14369,Background
MAL,626,204,0.15683598816394806,41.58732223510742,0.01302320256083739,0.06479765474796295,0.3382555317165004,0.5579444766044617,0.5086610913276672,184,9.760234832763672,0.05716506764292717,4,2,0.010339462222870409,-0.04039681152218723,-0.03641486030754146,,0.0012013620317555631,-0.014321413437516181,,0.009138100191114846,-0.4985008375465252,-0.4985008375465252,0.6909344604876837,0.892667149681168,12604,0.3643681337878873,15456,0.5201834207266853,0.5201834207266853,0.5659562252364098,0.01302320256083739,0.01302320256083739,0.06479765474796295,14370,Background
DROSHA,648,1446,0.17204782366752625,41.59529495239258,0.013230120700535567,0.07426735758781433,0.3821041104037592,0.8729174137115479,0.6979357600212097,395,11.753715515136719,0.07426735758781433,5,3,0.03602959113138876,0.018327592369313733,0.015968727605752814,0.013186070524913792,,-0.00706252277858162,-0.01063947598349341,0.006874793000722159,-0.38996862137026694,-0.38996862137026694,0.6517201249168942,0.8887819333457335,11936,0.4093810996654263,15050,0.5203519812526374,0.5203519812526374,0.5661017946765063,0.013230120700535567,0.013230120700535567,0.07426735758781433,14371,Background
NDUFA4L2,724,94,0.06306123733520508,25.832944869995117,0.008251867481212214,0.07584760338068008,0.12528456449395434,0.7344196438789368,0.4727269113063812,38,9.682832717895508,0.07584760338068008,6,2,0.011008924918324052,-0.0038944730102519667,0.0,0.01076702357360689,0.00024190134471716233,-0.011720418845322081,0.0,-0.0031829790832539374,-1.1776956021104348,-1.1776956021104348,0.8805410095859094,0.957958017788364,14968,0.14237796414401233,14978,0.5206904825253326,0.5206904825253326,0.5664322144059399,0.008251867481212214,0.008251867481212214,0.07584760338068008,14372,Background
BARX1,686,282,0.10947967320680618,30.379148483276367,0.00750007325485011,0.10592728853225708,0.07925504671118752,1.237584114074707,0.6387323141098022,282,12.494961738586426,0.09904664754867554,6,4,0.03784388006271627,0.009177642263946111,0.0007536946939226614,0.026740502727180607,0.006334371373760362,-0.017111635966049806,-0.011554601832720356,0.0040153112678526426,-1.4276957826290604,-1.4276957826290604,0.9233102797027795,0.9761205346153385,15403,0.09290829894499875,13057,0.5217807019930665,0.5217807019930665,0.5675802906650029,0.00750007325485011,0.00750007325485011,0.10592728853225708,14373,Background
EFNA1,717,215,0.15935994684696198,41.71006393432617,0.012619140692844616,0.07583151012659073,0.4127560687702847,1.1286739110946655,0.9178711771965027,206,29.81658172607422,0.0378539003431797,6,4,0.07279336495561022,0.04599709990167811,0.020014909581732233,0.018883211432268936,0.0033583172463512666,-0.012784054648830026,-0.01401221040510208,0.03053692669525778,-0.32199903407940517,-0.32199903407940517,0.6262732868642207,0.8857247006511177,11514,0.44062670931266,14980,0.5218885366190491,0.5218885366190491,0.5676596707170259,0.012619140692844616,0.012619140692844616,0.07583151012659073,14374,Background
LDHB,685,348,0.08594316244125366,42.07427978515625,0.009041256534754072,0.0907861664891243,0.1383895603520862,0.859315812587738,0.6914110779762268,89,12.257384300231934,0.07010596990585327,6,4,0.047638049024472794,0.025339085279394297,0.02627783180131314,0.01763561666500218,0.0012703730424090099,-0.013069261625564278,-0.009229702119514219,0.0024542275157484602,-1.1221927039321247,-1.1221927039321247,0.8691097429303472,0.9534211165371715,14844,0.15620264786673402,14109,0.5222336600112167,0.5222336600112167,0.5679971226037037,0.009041256534754072,0.009041256534754072,0.0907861664891243,14375,Background
SOCS5,699,549,0.1458640992641449,41.76132583618164,0.014588075817305913,0.06933524459600449,0.5543603602959188,1.3856251239776611,1.1467596292495728,27,36.27395248413086,0.03819889947772026,6,3,0.03887676268243603,-0.006988055909759485,0.005057722882354828,0.02188154193262609,-0.012741751418512675,-0.015730924909493262,-0.017392142264189572,0.011937497867455108,0.024905693527381423,0.024905693527381423,0.490065092932986,0.8830152778136249,8810,0.5852699758207172,15268,0.5224412157552596,0.5224412157552596,0.5681849166739229,0.014588075817305913,0.014588075817305913,0.06933524459600449,14376,Background
TMEM17,729,205,0.13276024162769318,41.4522819519043,0.01309840862344847,0.08454987406730652,0.46609800732940115,0.8215576410293579,0.7252580523490906,72,22.779037475585938,0.036066390573978424,6,4,0.06681304127589445,0.03890159443032513,0.01023883343739958,0.03399084101053394,0.011571981114529851,-0.01381180572539823,-0.014099641120171091,0.011011385713431078,-0.1958599376925104,-0.1958599376925104,0.577640102512083,0.8830152778136249,10630,0.4951683162416472,14481,0.5225554641494871,0.5225554641494871,0.5682712153205722,0.01309840862344847,0.01309840862344847,0.08454987406730652,14377,Background
CCDC159,659,306,0.23941746354103088,45.15626525878906,0.014251930731569332,0.07924413681030273,0.4860147648597926,1.1622202396392822,1.0782058238983154,208,26.183116912841797,0.04438815265893936,6,4,0.06948313002262894,0.040018058093360606,0.01703085802893054,0.02701009953050451,0.004746263373812491,-0.014444747549547726,-0.015020324379720612,0.0206959090893814,-0.15330041158719,-0.15330041158719,0.5609193119439478,0.8830152778136249,10311,0.5154865127972945,14786,0.5237955292475919,0.5237955292475919,0.569581729433575,0.014251930731569332,0.014251930731569332,0.07924413681030273,14378,Background
ANKRD40CL,484,118,0.18074770271778107,40.15985107421875,0.01542740755931292,0.1113007590174675,0.32105367398361845,1.0033838748931885,0.6184105277061462,110,9.015068054199219,0.1113007590174675,5,3,0.05645663669880715,0.03371058551549151,0.022242955412273585,0.03035653470184479,,-0.0035746186264161745,-0.019171432556899456,0.0038571465846887654,-0.5560143318478302,-0.5560143318478302,0.7108994713324066,0.8977345475902992,12895,0.3466638835056855,12681,0.5238649994885509,0.5238649994885509,0.5696192342195221,0.01542740755931292,0.01542740755931292,0.1113007590174675,14379,Background
REEP6,700,232,0.17430433630943298,36.912235260009766,0.014651275370387686,0.08069758862257004,0.5640525166063233,2.824234962463379,1.5276265144348145,124,36.912235260009766,0.0765121653676033,6,4,0.05799737575536236,0.027489941432113862,0.012443746951236715,0.011676293192843586,0.00881650941759025,-0.013439093895155543,-0.017068340428092958,0.02506082619369181,0.04019752745870013,0.04019752745870013,0.48396782442036107,0.8830152778136249,8662,0.5951167021133451,14699,0.5243949016377344,0.5243949016377344,0.570157346482531,0.014651275370387686,0.014651275370387686,0.08069758862257004,14380,Background
GPN1,686,402,0.1470448523759842,42.98151397705078,0.013240180768573816,0.07554547488689423,0.43605335708447196,3.0302236080169678,1.5586471557617188,348,40.11125183105469,0.07554547488689423,5,3,0.07034205493041001,0.04006846730441073,0.016983136574708606,0.02835986649490632,,-0.01571453645227261,-0.014559051173726667,0.024999051860795075,-0.2796742798843191,-0.2796742798843191,0.6101362935742336,0.8847401959681858,11229,0.4644314779752463,14995,0.5249147790055213,0.5249147790055213,0.5706844880041333,0.013240180768573816,0.013240180768573816,0.07554547488689423,14381,Background
OAT,699,442,0.17793363332748413,42.208099365234375,0.014370786628841135,0.1597273051738739,0.5433823657217924,5.430751323699951,2.501262903213501,190,34.000144958496094,0.1597273051738739,5,4,0.05190105577256836,0.03681053597694785,0.01495760503961,0.026956456636019123,0.00417938762527925,,-0.015090519795620507,0.005807606471659982,-0.018552144165574075,-0.018552144165574075,0.5074008101596426,0.8830152778136249,9198,0.5740520593884565,8345,0.5254730466656108,0.5254730466656108,0.5712532940718877,0.014370786628841135,0.014370786628841135,0.1597273051738739,14382,Background
EAF2,633,307,0.19770707190036774,41.94734191894531,0.013790435557752731,0.1849670559167862,0.4199131591052659,7.199543476104736,3.4648854732513428,237,38.92338180541992,0.1849670559167862,6,3,0.03425335605182947,0.008174972077338258,0.007088849498907024,0.009007437275100946,-0.0038117005279736495,-0.009748919233394712,-0.012517764213122848,0.018157069277821496,-0.32330944753100577,-0.32330944753100577,0.6267695500991105,0.8857941186714189,11522,0.44794404735474286,5056,0.5259948445936286,0.5259948445936286,0.5717823797972396,0.013790435557752731,0.013790435557752731,0.1849670559167862,14383,Background
SLC35E3,720,318,0.13172630965709686,41.54230499267578,0.010148909071400121,0.07844332605600357,0.2315415697118188,1.2975375652313232,1.0066713094711304,73,34.78326416015625,0.03730350360274315,5,3,0.048009408198164634,0.020121097526776856,0.014060706483923139,0.01896865872104342,,-0.005097131330159051,-0.02279117934122873,0.01498004299319808,-0.8084030478431852,-0.8084030478431852,0.7905707010057257,0.9224457792474374,13956,0.25403738857211006,14859,0.5271039915942206,0.5271039915942206,0.5729498297256718,0.010148909071400121,0.010148909071400121,0.07844332605600357,14384,Background
NPBWR2,393,357,0.3600945472717285,37.81442642211914,0.018561853364203233,0.11200172454118729,0.4073913308147547,0.7111253142356873,0.6105563640594482,350,11.099323272705078,0.0640692487359047,4,2,0.07194382115091509,0.0257121340077042,0.02816076581127768,0.04378305533963741,,-0.024462942804165402,-0.02176874433904549,,-0.3613791719589215,-0.3613791719589215,0.6410919920780337,0.8869145364246318,11766,0.4350423261189236,12622,0.5278328366693043,0.5278328366693043,0.5737037720146142,0.018561853364203233,0.018561853364203233,0.11200172454118729,14385,Background
TMEM229A,658,443,0.23569007217884064,35.908447265625,0.013717275214440355,0.09130235016345978,0.4498470274213759,0.9530612826347351,0.6700541973114014,48,10.438518524169922,0.09130235016345978,6,2,0.021470865042837427,-0.015759720477340273,-0.0036690913316540738,0.015648905413977322,-0.00062741067414441,-0.018904005040686563,-0.014030078473692652,0.005821959628860105,-0.26313492849152975,-0.26313492849152975,0.6037767083858678,0.8847093191402982,11113,0.4784031475006325,14064,0.5284464180084659,0.5284464180084659,0.5743323413768845,0.013717275214440355,0.013717275214440355,0.09130235016345978,14386,Background
BTLA,582,318,0.35562169551849365,40.79194641113281,0.013221341255912627,0.06137900426983833,0.3086474425062712,1.6095339059829712,1.3578599691390991,274,36.842918395996094,0.043686386197805405,4,2,0.033458210240043224,-0.0020674545014348865,0.015238917539423653,,,-0.016469861788848177,-0.019055802952629937,0.018219292700619574,-0.6044190090325672,-0.6044190090325672,0.7272174495940732,0.9024102990052756,13116,0.33384357049300034,15584,0.5286296290781132,0.5286296290781132,0.5744931179863851,0.013221341255912627,0.013221341255912627,0.06137900426983833,14387,Background
SSRP1,709,715,0.08899936825037003,41.568267822265625,0.010724082246832032,0.1175047755241394,0.26422080990355956,3.6883676052093506,2.7487576007843018,701,33.415809631347656,0.11037792265415192,6,4,0.0657198012011928,0.03968514522833387,0.0034863209299261224,0.03306895653375769,0.0067228651277118105,-0.00981873937709188,-0.01621591659576705,0.02244165860979718,-0.7216268291774619,-0.7216268291774619,0.7647380302170506,0.914005255224208,13624,0.2880864860039882,12236,0.5290059064672356,0.5290059064672356,0.5748636757365675,0.010724082246832032,0.010724082246832032,0.1175047755241394,14388,Background
BIN3,703,255,0.0960109680891037,34.430721282958984,0.012848929794249134,0.07111289352178574,0.430907069739606,0.883903443813324,0.7810661792755127,204,25.26321792602539,0.034987762570381165,6,3,0.042509434286945265,0.0064680772496592195,0.015895520726000967,0.02452840399479326,-0.004127426574768046,-0.017652575309392696,-0.01426135515312531,0.002085509566151037,-0.312349796704231,-0.312349796704231,0.6226126503018197,0.8850271242823369,11451,0.45919054535958015,15190,0.5293470769676885,0.5293470769676885,0.5751960363900867,0.012848929794249134,0.012848929794249134,0.07111289352178574,14389,Background
PJA1,611,503,0.2606114149093628,42.0185546875,0.016252415205076795,0.10013695061206818,0.5959912668143902,1.4661341905593872,1.216107726097107,304,37.63361740112305,0.038958098739385605,5,3,0.05125114169571675,0.036360264048903856,0.006105863595964992,0.026365380595352504,,-1.8625635644486447e-05,-0.014872252011168405,0.018779897504399252,0.09949366596831224,0.09949366596831224,0.46037315838663984,0.8830152778136249,8111,0.6277975152859518,13456,0.5295043137406649,0.5295043137406649,0.5753285010310927,0.016252415205076795,0.016252415205076795,0.10013695061206818,14390,Background
MYOC,617,524,0.3262343406677246,39.12273406982422,0.014316157802245877,0.10757388919591904,0.45174565749086765,1.245456576347351,0.95821213722229,220,35.73399353027344,0.03485355153679848,5,3,0.053352565927271715,0.02215004067926795,0.015587379898869129,0.029019131999611203,,-0.01563615356921523,-0.015566371678788535,0.008746054028791384,-0.26840930243787403,-0.26840930243787403,0.6058078600816995,0.8847093191402982,11140,0.48032819370429575,12942,0.5305348706375601,0.5305348706375601,0.5763506908246345,0.014316157802245877,0.014316157802245877,0.10757388919591904,14391,Background
GOLGA8Q,510,716,0.4082064926624298,43.93704605102539,0.01796976594779481,0.09854870289564133,0.5861348223544511,1.3332124948501587,1.0566723346710205,209,31.433589935302734,0.0424136258661747,5,3,0.06703723011604543,0.02720843231691411,0.0077677318625052815,0.04011570538427118,,-0.017314517077546936,-0.022514280721584373,0.019153792869268958,0.06763465753630779,0.06763465753630779,0.47303823291558955,0.8830152778136249,8422,0.6175748590889604,13575,0.5305430390740832,0.5305430390740832,0.5763506908246345,0.01796976594779481,0.01796976594779481,0.09854870289564133,14392,Background
RXRG,688,341,0.07164838910102844,41.32588195800781,0.010736726780040059,0.0692400336265564,0.2464610016844362,1.0754551887512207,0.9948267340660095,99,31.025514602661133,0.034663572907447815,6,3,0.057986379819276984,-0.013915945656437428,0.015668636010833067,-0.04235650212697281,0.018594737952041515,-0.022526343178026396,-0.007019480170715201,0.023723005856402402,-0.7749158133699002,-0.7749158133699002,0.7808052963402428,0.9193684745213353,13826,0.269516550361249,15270,0.5305512684513186,0.5305512684513186,0.5763506908246345,0.010736726780040059,0.010736726780040059,0.0692400336265564,14393,Background
